Year,Region,Material,Offices,Retail+,Hotels+,Govt+
2050,21,steel,61.61632164483748,61.61632164483748,61.61632164483748,61.61632164483748
2050,21,concrete,1043.0250625894967,1043.0250625894967,1043.0250625894967,1043.0250625894967
2050,21,wood,9.161067461865803,9.161067461865803,9.161067461865803,9.161067461865803
2050,21,copper,3.9,2.3,3.5,3.4
2050,21,aluminium,4.8,2.4,4.4,5.8
2050,21,glass,1.7507558156626104,1.7507558156626104,1.7507558156626104,1.7507558156626104
2050,21,brick,317.9173126571137,317.9173126571137,317.9173126571137,317.9173126571137
2050,21,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2050,22,steel,56.26023638935086,56.26023638935086,56.26023638935086,56.26023638935086
2050,22,concrete,1097.7006233983625,1097.7006233983625,1097.7006233983625,1097.7006233983625
