time,Region,Type,Area,Shape,Scale,mean_lifetime,region_code,agg_region,reference_lifetime,diff_lifetimes
2050,6,Detached,Urban,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2050,6,Semi-detached,Urban,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2050,6,Appartments,Urban,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2050,6,High-rise,Urban,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2050,6,Detached,Rural,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2050,6,Semi-detached,Rural,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2050,6,Appartments,Rural,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2050,6,High-rise,Rural,1.96820464,68.24474552,60.499999997373074,RSAM,Latin America,50,10.499999997373074
2050,7,Detached,Urban,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2050,7,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2050,7,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2050,7,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2050,7,Detached,Rural,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2050,7,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2050,7,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2050,7,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,NAF,Middle East and Northern Africa,50,9.713882042666249
2050,8,Detached,Urban,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2050,8,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2050,8,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2050,8,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2050,8,Detached,Rural,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2050,8,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2050,8,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2050,8,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,WAF,Subsaharan Africa,50,9.713882042666249
2050,9,Detached,Urban,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2050,9,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2050,9,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2050,9,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2050,9,Detached,Rural,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2050,9,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2050,9,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2050,9,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,EAF,Subsaharan Africa,50,9.713882042666249
2050,10,Detached,Urban,1.96820464,67.35799478,59.71388204266625,SAF,Subsaharan Africa,50,9.713882042666249
2050,10,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,SAF,Subsaharan Africa,50,9.713882042666249
2050,10,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,SAF,Subsaharan Africa,50,9.713882042666249
2050,10,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,SAF,Subsaharan Africa,50,9.713882042666249
2050,10,Detached,Rural,1.96820464,67.35799478,59.71388204266625,SAF,Subsaharan Africa,50,9.713882042666249
2050,10,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,SAF,Subsaharan Africa,50,9.713882042666249
2050,10,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,SAF,Subsaharan Africa,50,9.713882042666249
2050,10,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,SAF,Subsaharan Africa,50,9.713882042666249
2050,11,Detached,Urban,2.94587674,70.8158004,63.187241595365464,WEU,Western Europe,63,0.1872415953654638
2050,11,Semi-detached,Urban,2.94587674,70.8158004,63.187241595365464,WEU,Western Europe,63,0.1872415953654638
2050,11,Appartments,Urban,2.94587674,70.8158004,63.187241595365464,WEU,Western Europe,63,0.1872415953654638
2050,11,High-rise,Urban,2.94587674,70.8158004,63.187241595365464,WEU,Western Europe,63,0.1872415953654638
2050,11,Detached,Rural,2.94587674,70.8158004,63.187241595365464,WEU,Western Europe,63,0.1872415953654638
2050,11,Semi-detached,Rural,2.94587674,70.8158004,63.187241595365464,WEU,Western Europe,63,0.1872415953654638
2050,11,Appartments,Rural,2.94587674,70.8158004,63.187241595365464,WEU,Western Europe,63,0.1872415953654638
2050,11,High-rise,Rural,2.94587674,70.8158004,63.187241595365464,WEU,Western Europe,63,0.1872415953654638
2050,12,Detached,Urban,2.5,73.25893237,65.00000000080581,CEU,Central Europe,70,-4.999999999194188
2050,12,Semi-detached,Urban,2.5,73.25893237,65.00000000080581,CEU,Central Europe,70,-4.999999999194188
2050,12,Appartments,Urban,2.5,101.4354448,89.99999998337046,CEU,Central Europe,70,19.999999983370458
2050,12,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,CEU,Central Europe,70,-10.286117957333751
2050,12,Detached,Rural,2.5,73.25893237,65.00000000080581,CEU,Central Europe,70,-4.999999999194188
2050,12,Semi-detached,Rural,2.5,73.25893237,65.00000000080581,CEU,Central Europe,70,-4.999999999194188
2050,12,Appartments,Rural,2.5,101.4354448,89.99999998337046,CEU,Central Europe,70,19.999999983370458
2050,12,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,CEU,Central Europe,70,-10.286117957333751
2050,13,Detached,Urban,1.96820464,67.35799478,59.71388204266625,TUR,Other OECD,50,9.713882042666249
2050,13,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,TUR,Other OECD,50,9.713882042666249
2050,13,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,TUR,Other OECD,50,9.713882042666249
2050,13,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,TUR,Other OECD,50,9.713882042666249
2050,13,Detached,Rural,1.96820464,67.35799478,59.71388204266625,TUR,Other OECD,50,9.713882042666249
2050,13,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,TUR,Other OECD,50,9.713882042666249
2050,13,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,TUR,Other OECD,50,9.713882042666249
2050,13,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,TUR,Other OECD,50,9.713882042666249
2050,14,Detached,Urban,1.96820464,67.35799478,59.71388204266625,UKR,Reforming Economies,60,-0.2861179573337509
2050,14,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,UKR,Reforming Economies,60,-0.2861179573337509
2050,14,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,UKR,Reforming Economies,60,-0.2861179573337509
2050,14,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,UKR,Reforming Economies,60,-0.2861179573337509
2050,14,Detached,Rural,1.96820464,67.35799478,59.71388204266625,UKR,Reforming Economies,60,-0.2861179573337509
2050,14,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,UKR,Reforming Economies,60,-0.2861179573337509
2050,14,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,UKR,Reforming Economies,60,-0.2861179573337509
2050,14,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,UKR,Reforming Economies,60,-0.2861179573337509
2050,15,Detached,Urban,1.96820464,67.35799478,59.71388204266625,STAN,Reforming Economies,60,-0.2861179573337509
2050,15,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,STAN,Reforming Economies,60,-0.2861179573337509
2050,15,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,STAN,Reforming Economies,60,-0.2861179573337509
2050,15,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,STAN,Reforming Economies,60,-0.2861179573337509
2050,15,Detached,Rural,1.96820464,67.35799478,59.71388204266625,STAN,Reforming Economies,60,-0.2861179573337509
2050,15,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,STAN,Reforming Economies,60,-0.2861179573337509
2050,15,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,STAN,Reforming Economies,60,-0.2861179573337509
2050,15,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,STAN,Reforming Economies,60,-0.2861179573337509
2050,16,Detached,Urban,1.96820464,67.35799478,59.71388204266625,RUS,Reforming Economies,60,-0.2861179573337509
2050,16,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,RUS,Reforming Economies,60,-0.2861179573337509
2050,16,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,RUS,Reforming Economies,60,-0.2861179573337509
2050,16,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,RUS,Reforming Economies,60,-0.2861179573337509
2050,16,Detached,Rural,1.96820464,67.35799478,59.71388204266625,RUS,Reforming Economies,60,-0.2861179573337509
2050,16,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,RUS,Reforming Economies,60,-0.2861179573337509
2050,16,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,RUS,Reforming Economies,60,-0.2861179573337509
2050,16,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,RUS,Reforming Economies,60,-0.2861179573337509
2050,17,Detached,Urban,1.96820464,67.35799478,59.71388204266625,ME,Middle East and Northern Africa,50,9.713882042666249
2050,17,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,ME,Middle East and Northern Africa,50,9.713882042666249
2050,17,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,ME,Middle East and Northern Africa,50,9.713882042666249
2050,17,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,ME,Middle East and Northern Africa,50,9.713882042666249
2050,17,Detached,Rural,1.96820464,67.35799478,59.71388204266625,ME,Middle East and Northern Africa,50,9.713882042666249
2050,17,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,ME,Middle East and Northern Africa,50,9.713882042666249
2050,17,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,ME,Middle East and Northern Africa,50,9.713882042666249
2050,17,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,ME,Middle East and Northern Africa,50,9.713882042666249
2050,18,Detached,Urban,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2050,18,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2050,18,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2050,18,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2050,18,Detached,Rural,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2050,18,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2050,18,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2050,18,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,INDIA,India,50,9.713882042666249
2050,19,Detached,Urban,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2050,19,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2050,19,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2050,19,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2050,19,Detached,Rural,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2050,19,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2050,19,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2050,19,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,KOR,Other Asia,50,9.713882042666249
2050,20,Detached,Urban,2.0,33.85137501,29.99999999746062,CHN,China,40,-10.00000000253938
2050,20,Semi-detached,Urban,2.0,39.49327085,35.00000000146853,CHN,China,40,-4.999999998531472
2050,20,Appartments,Urban,2.0,53.59801044,47.500000002626024,CHN,China,40,7.500000002626024
2050,20,High-rise,Urban,2.0,56.41895835,49.9999999957677,CHN,China,40,9.999999995767702
2050,20,Detached,Rural,2.0,31.0304271,27.50000000431894,CHN,China,40,-12.499999995681058
2050,20,Semi-detached,Rural,2.0,31.0304271,27.50000000431894,CHN,China,40,-12.499999995681058
2050,20,Appartments,Rural,2.0,53.59801044,47.500000002626024,CHN,China,40,7.500000002626024
2050,20,High-rise,Rural,2.0,56.41895835,49.9999999957677,CHN,China,40,9.999999995767702
2050,21,Detached,Urban,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2050,21,Semi-detached,Urban,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2050,21,Appartments,Urban,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2050,21,High-rise,Urban,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2050,21,Detached,Rural,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2050,21,Semi-detached,Rural,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2050,21,Appartments,Rural,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2050,21,High-rise,Rural,1.96820464,56.40061613,49.99999999585082,SEAS,Other Asia,50,-4.149178778334317e-09
2050,22,Detached,Urban,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2050,22,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2050,22,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2050,22,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2050,22,Detached,Rural,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2050,22,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2050,22,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2050,22,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,INDO,Other Asia,50,9.713882042666249
2050,23,Detached,Urban,1.87660579,41.23323065,36.60417528181136,JAP,Japan,36,0.6041752818113579
2050,23,Semi-detached,Urban,1.88764468,42.57506724,37.787672219938926,JAP,Japan,36,1.7876722199389263
2050,23,Appartments,Urban,1.90454391,43.94751816,38.99446597715002,JAP,Japan,36,2.9944659771500213
2050,23,High-rise,Urban,2.5550987,34.04835016,30.22702519955996,JAP,Japan,36,-5.772974800440039
2050,23,Detached,Rural,1.87660579,41.23323065,36.60417528181136,JAP,Japan,36,0.6041752818113579
2050,23,Semi-detached,Rural,1.88764468,42.57506724,37.787672219938926,JAP,Japan,36,1.7876722199389263
2050,23,Appartments,Rural,1.90454391,43.94751816,38.99446597715002,JAP,Japan,36,2.9944659771500213
2050,23,High-rise,Rural,2.5550987,34.04835016,30.22702519955996,JAP,Japan,36,-5.772974800440039
2050,24,Detached,Urban,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2050,24,Semi-detached,Urban,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2050,24,Appartments,Urban,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2050,24,High-rise,Urban,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2050,24,Detached,Rural,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2050,24,Semi-detached,Rural,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2050,24,Appartments,Rural,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2050,24,High-rise,Rural,1.96820464,94.00102689,83.33333333232814,OCE,Other OECD,50,33.33333333232814
2050,25,Detached,Urban,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2050,25,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2050,25,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2050,25,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2050,25,Detached,Rural,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2050,25,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2050,25,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2050,25,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,RSAS,Other Asia,50,9.713882042666249
2050,26,Detached,Urban,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
2050,26,Semi-detached,Urban,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
2050,26,Appartments,Urban,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
2050,26,High-rise,Urban,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
2050,26,Detached,Rural,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
2050,26,Semi-detached,Rural,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
2050,26,Appartments,Rural,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
2050,26,High-rise,Rural,1.96820464,67.35799478,59.71388204266625,RSAF,Subsaharan Africa,50,9.713882042666249
