typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20120101","2012","52","2012","60","BMU","Bermuda","M","Import","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","17",,"17","0","true","false",
"C","A","20120101","2012","52","2012","64","BTN","Bhutan","M","Import","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5650","false","-1","N/A",,"false","5650","false",,"false","3474",,"3474","0","true","false",
"C","A","20120101","2012","52","2012","64","BTN","Bhutan","X","Export","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","105426","false","-1","N/A",,"false","105426","false",,"false",,"79245","79245","0","true","false",
"C","A","20120101","2012","52","2012","68","BOL","Bolivia (Plurinational State of)","M","Import","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","600","false","8","kg","600","false","119","false",,"false","641.52","381.41","641.52","0","false","true",
"C","A","20120101","2012","52","2012","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2937465","false","8","kg","2937465","false","2937465","false",,"false",,"2727402.82","2727402.82","0","false","true",
"C","A","20120101","2012","52","2012","70","BIH","Bosnia Herzegovina","M","Import","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2719049","false","-1","N/A",,"false","2719049","false",,"false","4606306",,"4606306","0","true","false",
"C","A","20120101","2012","52","2012","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12556692","false","-1","N/A",,"false","12556692","false",,"false",,"20426778","20426778","0","true","false",
"C","A","20120101","2012","52","2012","72","BWA","Botswana","M","Import","0","W00","World","0","W00","World","H2","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47565","false","8","kg","47565","false","47565","false","0","false","50409.711",,"50409.711","0","false","true",
"C","A","20120101","2012","52","2012","72","BWA","Botswana","X","Export","0","W00","World","0","W00","World","H2","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","397396","false","8","kg","397396","false","397396","false","0","false",,"405623.415","405623.415","0","false","true",
"C","A","20120101","2012","52","2012","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38653165","false","8","kg","38653165","false","38653165","false","0","false","69907437","65240007","69907437","0","false","true",
