! Data imported from: X:\user\arpf\Environments\IMAGE_Materials\2_TIMER\outputlib\TIMER_3_4\IMAGE_Materials\SSP2\T2RT\endem\transport\trvl_loadfactor.dat;;;;;;;;
real main.em.dem.trp.trvl.ModeT.loadfactor2[26,7](t) = [;;;;;;;;
unit=person/vehicle;;;;;;;;
;;;;bus;train;car;highspeedtrain;airplane
t;DIM_ 1;class_ 1;class_ 2;class_ 3;class_ 4;class_ 5;class_ 6;class_ 7
2058;2;0;0;18.44585;24.75844;1.492768;310.333;124
2058;3;0;0;22.24739;29.86095;1.624103;310.333;124
2058;4;0;0;22.74641;30.53074;1.640396;310.333;124
2058;5;0;0;21.72447;29.15907;1.606812;310.333;124
2058;6;0;0;22.56917;30.29284;1.634632;310.333;124
2058;7;0;0;21.93886;29.44683;1.613928;310.333;124
2058;8;0;0;29.16211;39.14204;1.834453;310.333;124
2058;9;0;0;29.61643;39.75184;1.847259;310.333;124
2058;10;0;0;22.61146;30.34961;1.636009;310.333;124
2058;11;0;0;19.38617;26.02055;1.526544;310.333;124
2058;12;0;0;20.29657;27.24251;1.558397;310.333;124
2058;13;0;0;20.2141;27.13181;1.555544;310.333;124
2058;14;0;0;23.32244;31.3039;1.658961;310.333;124
2058;15;0;0;23.04519;30.93176;1.650057;310.333;124
2058;16;0;0;21.92954;29.43432;1.61362;310.333;124
2058;17;0;0;20.86684;28.00794;1.577951;310.333;124
2058;18;0;0;23.02787;30.90853;1.6495;310.333;124
2058;19;0;0;20.33479;27.29382;1.559717;310.333;124
2058;20;0;0;20.53763;27.56606;1.566699;310.333;124
2058;21;0;0;22.20411;29.80286;1.62268;310.333;124
2058;22;0;0;22.04342;29.58717;1.617385;310.333;124
2058;23;0;0;19.41408;26.05801;1.527533;310.333;124
2058;24;0;0;18.98929;25.48785;1.512401;310.333;124
2058;25;0;0;25.06371;33.64107;1.713596;310.333;124
2058;26;0;0;28.969;38.88285;1.828976;310.333;124
2059;1;0;0;18.30687;24.5719;1.487697;310.333;124
2059;2;0;0;18.41653;24.71908;1.4917;310.333;124
2059;3;0;0;22.1641;29.74915;1.621364;310.333;124
2059;4;0;0;22.6287;30.37275;1.636571;310.333;124
2059;5;0;0;21.60092;28.99324;1.602694;310.333;124
2059;6;0;0;22.4682;30.15732;1.631337;310.333;124
2059;7;0;0;21.80901;29.27254;1.609623;310.333;124
2059;8;0;0;28.99341;38.9156;1.829669;310.333;124
2059;9;0;0;29.4261;39.49638;1.841907;310.333;124
2059;10;0;0;22.48115;30.17471;1.63176;310.333;124
2059;11;0;0;19.34036;25.95907;1.52492;310.333;124
2059;12;0;0;20.24971;27.17961;1.556777;310.333;124
2059;13;0;0;20.15737;27.05568;1.553579;310.333;124
2059;14;0;0;23.21404;31.1584;1.655487;310.333;124
2059;15;0;0;22.96145;30.81937;1.647357;310.333;124
2059;16;0;0;21.85135;29.32938;1.611028;310.333;124
2059;17;0;0;20.80585;27.92608;1.575874;310.333;124
2059;18;0;0;22.90382;30.74202;1.645495;310.333;124
2059;19;0;0;20.28645;27.22893;1.558047;310.333;124
2059;20;0;0;20.45884;27.46032;1.563992;310.333;124
2059;21;0;0;22.1218;29.69237;1.619971;310.333;124
2059;22;0;0;21.95679;29.4709;1.614522;310.333;124
2059;23;0;0;19.36859;25.99696;1.525921;310.333;124
2059;24;0;0;18.93628;25.4167;1.510499;310.333;124
2059;25;0;0;24.91233;33.43789;1.70893;310.333;124
2059;26;0;0;28.78986;38.6424;1.823878;310.333;124
2060;1;0;0;18.26099;24.51031;1.486018;310.333;124
2060;2;0;0;18.38763;24.6803;1.490646;310.333;124
2060;3;0;0;22.08285;29.6401;1.618687;310.333;124
2060;4;0;0;22.51477;30.21984;1.632858;310.333;124
2060;5;0;0;21.48092;28.83217;1.598681;310.333;124
2060;6;0;0;22.36996;30.02547;1.628124;310.333;124
2060;7;0;0;21.685;29.10609;1.605498;310.333;124
2060;8;0;0;28.83508;38.70309;1.825167;310.333;124
2060;9;0;0;29.24685;39.25578;1.836849;310.333;124
2060;10;0;0;22.35507;30.00548;1.627636;310.333;124
2060;11;0;0;19.29521;25.89846;1.523317;310.333;124
2060;12;0;0;20.20304;27.11697;1.555161;310.333;124
2060;13;0;0;20.10151;26.98069;1.55164;310.333;124
2060;14;0;0;23.10757;31.0155;1.652066;310.333;124
2060;15;0;0;22.88019;30.7103;1.644731;310.333;124
2060;16;0;0;21.77455;29.22629;1.608478;310.333;124
2060;17;0;0;20.74648;27.8464;1.573849;310.333;124
2060;18;0;0;22.78359;30.58065;1.641602;310.333;124
2060;19;0;0;20.23799;27.16388;1.556371;310.333;124
2060;20;0;0;20.38047;27.35513;1.561293;310.333;124
2060;21;0;0;22.04131;29.58434;1.617316;310.333;124
2060;22;0;0;21.87215;29.35729;1.611718;310.333;124
2060;23;0;0;19.32318;25.93601;1.52431;310.333;124
2060;24;0;0;18.88456;25.34728;1.508642;310.333;124
2060;25;0;0;24.76795;33.2441;1.704467;310.333;124
2060;26;0;0;28.62137;38.41624;1.819067;310.333;124
2061;1;0;0;18.21359;24.44668;1.48428;310.333;124
2061;2;0;0;18.35779;24.64024;1.489557;310.333;124
2061;3;0;0;21.99938;29.52806;1.61593;310.333;124
2061;4;0;0;22.38998;30.05233;1.628779;310.333;124
2061;5;0;0;21.35406;28.66189;1.594425;310.333;124
2061;6;0;0;22.26426;29.88359;1.624657;310.333;124
2061;7;0;0;21.54436;28.91732;1.600804;310.333;124
2061;8;0;0;28.63288;38.43169;1.819396;310.333;124
2061;9;0;0;29.02364;38.95618;1.830528;310.333;124
2061;10;0;0;22.21967;29.82373;1.623192;310.333;124
2061;11;0;0;19.24911;25.83658;1.521678;310.333;124
2061;12;0;0;20.15692;27.05507;1.553563;310.333;124
2061;13;0;0;20.04922;26.91051;1.549822;310.333;124
2061;14;0;0;22.99924;30.87009;1.648576;310.333;124
2061;15;0;0;22.7853;30.58294;1.641658;310.333;124
2061;16;0;0;21.69328;29.11721;1.605774;310.333;124
2061;17;0;0;20.67984;27.75694;1.571572;310.333;124
2061;18;0;0;22.65803;30.41212;1.637525;310.333;124
2061;19;0;0;20.18779;27.09651;1.554633;310.333;124
2061;20;0;0;20.30322;27.25144;1.558627;310.333;124
2061;21;0;0;21.9577;29.47212;1.614552;310.333;124
2061;22;0;0;21.78641;29.24221;1.608872;310.333;124
2061;23;0;0;19.27938;25.87722;1.522755;310.333;124
2061;24;0;0;18.82914;25.2729;1.506648;310.333;124
2061;25;0;0;24.60027;33.01904;1.699264;310.333;124
2061;26;0;0;28.40795;38.12979;1.81295;310.333;124
2062;1;0;0;18.16712;24.38431;1.482575;310.333;124
2062;2;0;0;18.32838;24.60077;1.488483;310.333;124
2062;3;0;0;21.91788;29.41866;1.613234;310.333;124
2062;4;0;0;22.26927;29.89032;1.624822;310.333;124
2062;5;0;0;21.23079;28.49645;1.590277;310.333;124
2062;6;0;0;22.16141;29.74554;1.621275;310.333;124
2062;7;0;0;21.41014;28.73717;1.596308;310.333;124
2062;8;0;0;28.44407;38.17826;1.813987;310.333;124
2062;9;0;0;28.81431;38.67521;1.824575;310.333;124
2062;10;0;0;22.08864;29.64787;1.618878;310.333;124
2062;11;0;0;19.20364;25.77556;1.520059;310.333;124
2062;12;0;0;20.11098;26.9934;1.551968;310.333;124
2062;13;0;0;19.99756;26.84117;1.548024;310.333;124
2062;14;0;0;22.89285;30.72729;1.64514;310.333;124
2062;15;0;0;22.69329;30.45944;1.638671;310.333;124
2062;16;0;0;21.61347;29.01008;1.603112;310.333;124
2062;17;0;0;20.61489;27.66976;1.569348;310.333;124
2062;18;0;0;22.53621;30.24861;1.633557;310.333;124
2062;19;0;0;20.13744;27.02893;1.552887;310.333;124
2062;20;0;0;20.22628;27.14817;1.555966;310.333;124
2062;21;0;0;21.87586;29.36227;1.611841;310.333;124
2062;22;0;0;21.7025;29.12958;1.606081;310.333;124
2062;23;0;0;19.2356;25.81846;1.521197;310.333;124
2062;24;0;0;18.77506;25.2003;1.504699;310.333;124
2062;25;0;0;24.44069;32.80484;1.694295;310.333;124
2062;26;0;0;28.20815;37.86162;1.807202;310.333;124
2063;1;0;0;18.12156;24.32316;1.480901;310.333;124
2063;2;0;0;18.2994;24.56187;1.487423;310.333;124
2063;3;0;0;21.83825;29.31179;1.610594;310.333;124
2063;4;0;0;22.15241;29.73347;1.620979;310.333;124
2063;5;0;0;21.11094;28.33557;1.586231;310.333;124
2063;6;0;0;22.06126;29.61111;1.617974;310.333;124
2063;7;0;0;21.28185;28.56498;1.591997;310.333;124
2063;8;0;0;28.26726;37.94095;1.808905;310.333;124
2063;9;0;0;28.61747;38.41101;1.818955;310.333;124
2063;10;0;0;21.96174;29.47755;1.614686;310.333;124
2063;11;0;0;19.1588;25.71537;1.518461;310.333;124
2063;12;0;0;20.06519;26.93195;1.550377;310.333;124
2063;13;0;0;19.94652;26.77266;1.546244;310.333;124
2063;14;0;0;22.78833;30.58701;1.641756;310.333;124
2063;15;0;0;22.60401;30.33961;1.635767;310.333;124
2063;16;0;0;21.53506;28.90484;1.600493;310.333;124
2063;17;0;0;20.55156;27.58476;1.567177;310.333;124
2063;18;0;0;22.41792;30.08983;1.629693;310.333;124
2063;19;0;0;20.08693;26.96113;1.551133;310.333;124
2063;20;0;0;20.14963;27.04529;1.55331;310.333;124
2063;21;0;0;21.79572;29.25471;1.609182;310.333;124
2063;22;0;0;21.62034;29.01931;1.603342;310.333;124
2063;23;0;0;19.19184;25.75971;1.519639;310.333;124
2063;24;0;0;18.72225;25.12942;1.502793;310.333;124
2063;25;0;0;24.28855;32.60064;1.689541;310.333;124
2063;26;0;0;28.0206;37.60988;1.801785;310.333;124
2064;1;0;0;18.07687;24.26318;1.479256;310.333;124
2064;2;0;0;18.27084;24.52353;1.486378;310.333;124
2064;3;0;0;21.76043;29.20734;1.608009;310.333;124
2064;4;0;0;22.03919;29.58149;1.617246;310.333;124
2064;5;0;0;20.99429;28.17901;1.582281;310.333;124
2064;6;0;0;21.96368;29.48015;1.61475;310.333;124
2064;7;0;0;21.15907;28.40018;1.587857;310.333;124
2064;8;0;0;28.10128;37.71817;1.804117;310.333;124
2064;9;0;0;28.43194;38.16199;1.813639;310.333;124
2064;10;0;0;21.83873;29.31243;1.61061;310.333;124
2064;11;0;0;19.11456;25.65599;1.516882;310.333;124
2064;12;0;0;20.01957;26.87071;1.54879;310.333;124
2064;13;0;0;19.89608;26.70496;1.544484;310.333;124
2064;14;0;0;22.6856;30.44912;1.638421;310.333;124
2064;15;0;0;22.51733;30.22327;1.632941;310.333;124
2064;16;0;0;21.45802;28.80144;1.597914;310.333;124
2064;17;0;0;20.48979;27.50185;1.565056;310.333;124
2064;18;0;0;22.30296;29.93553;1.625927;310.333;124
2064;19;0;0;20.03626;26.89312;1.549371;310.333;124
2064;20;0;0;20.07326;26.94278;1.550658;310.333;124
2064;21;0;0;21.71721;29.14933;1.606571;310.333;124
2064;22;0;0;21.53988;28.9113;1.600654;310.333;124
2064;23;0;0;19.14808;25.70098;1.518079;310.333;124
2064;24;0;0;18.67067;25.0602;1.500928;310.333;124
2064;25;0;0;24.14329;32.40567;1.684986;310.333;124
2064;26;0;0;27.84411;37.37299;1.796669;310.333;124
2065;1;0;0;18.03304;24.20435;1.477641;310.333;124
2065;2;0;0;18.24268;24.48573;1.485347;310.333;124
2065;3;0;0;21.68435;29.10522;1.605476;310.333;124
2065;4;0;0;21.92939;29.43412;1.613615;310.333;124
2065;5;0;0;20.8807;28.02654;1.578422;310.333;124
2065;6;0;0;21.86857;29.35249;1.6116;310.333;124
2065;7;0;0;21.04139;28.24223;1.583877;310.333;124
2065;8;0;0;27.9451;37.50854;1.799598;310.333;124
2065;9;0;0;28.25669;37.92676;1.8086;310.333;124
2065;10;0;0;21.71937;29.15223;1.606642;310.333;124
2065;11;0;0;19.07091;25.5974;1.515322;310.333;124
2065;12;0;0;19.9741;26.80968;1.547206;310.333;124
2065;13;0;0;19.84623;26.63805;1.542741;310.333;124
2065;14;0;0;22.5846;30.31355;1.635135;310.333;124
2065;15;0;0;22.43313;30.11025;1.630191;310.333;124
2065;16;0;0;21.38229;28.69979;1.595373;310.333;124
2065;17;0;0;20.4295;27.42094;1.562982;310.333;124
2065;18;0;0;22.19116;29.78548;1.622255;310.333;124
2065;19;0;0;19.98542;26.82488;1.547601;310.333;124
2065;20;0;0;19.99716;26.84063;1.54801;310.333;124
2065;21;0;0;21.64028;29.04607;1.604007;310.333;124
2065;22;0;0;21.46103;28.80547;1.598014;310.333;124
2065;23;0;0;19.10432;25.64225;1.516517;310.333;124
2065;24;0;0;18.62028;24.99256;1.499104;310.333;124
2065;25;0;0;24.00439;32.21923;1.680617;310.333;124
2065;26;0;0;27.67766;37.14957;1.791827;310.333;124
2066;1;0;0;17.98919;24.14549;1.476023;310.333;124
2066;2;0;0;18.21495;24.44851;1.48433;310.333;124
2066;3;0;0;21.60685;29.0012;1.602891;310.333;124
2066;4;0;0;21.81277;29.27758;1.609748;310.333;124
2066;5;0;0;20.76453;27.87062;1.574465;310.333;124
2066;6;0;0;21.76863;29.21834;1.608281;310.333;124
2066;7;0;0;20.91504;28.07264;1.57959;310.333;124
2066;8;0;0;27.75206;37.24944;1.793993;310.333;124
2066;9;0;0;28.04661;37.64478;1.802537;310.333;124
2066;10;0;0;21.59344;28.9832;1.602444;310.333;124
2066;11;0;0;19.02924;25.54148;1.513832;310.333;124
2066;12;0;0;19.93113;26.75201;1.545708;310.333;124
2066;13;0;0;19.80211;26.57883;1.541197;310.333;124
2066;14;0;0;22.48506;30.17995;1.631888;310.333;124
2066;15;0;0;22.34071;29.98621;1.627165;310.333;124
2066;16;0;0;21.30451;28.59539;1.592759;310.333;124
2066;17;0;0;20.36586;27.33551;1.560789;310.333;124
2066;18;0;0;22.07829;29.63397;1.618536;310.333;124
2066;19;0;0;19.93631;26.75896;1.545888;310.333;124
2066;20;0;0;19.92946;26.74976;1.545649;310.333;124
2066;21;0;0;21.56289;28.9422;1.601423;310.333;124
2066;22;0;0;21.38182;28.69916;1.595358;310.333;124
2066;23;0;0;19.06249;25.5861;1.515021;310.333;124
2066;24;0;0;18.56834;24.92285;1.497221;310.333;124
2066;25;0;0;23.84921;32.01094;1.675719;310.333;124
2066;26;0;0;27.47391;36.8761;1.78588;310.333;124
2067;1;0;0;17.94615;24.08772;1.474433;310.333;124
2067;2;0;0;18.1876;24.4118;1.483327;310.333;124
2067;3;0;0;21.53098;28.89937;1.600356;310.333;124
2067;4;0;0;21.69965;29.12576;1.605986;310.333;124
2067;5;0;0;20.65126;27.71859;1.570594;310.333;124
2067;6;0;0;21.67114;29.08749;1.605036;310.333;124
2067;7;0;0;20.79386;27.90999;1.575465;310.333;124
2067;8;0;0;27.57111;37.00656;1.78872;310.333;124
2067;9;0;0;27.84874;37.3792;1.796803;310.333;124
2067;10;0;0;21.4712;28.81912;1.598355;310.333;124
2067;11;0;0;18.98811;25.48626;1.512358;310.333;124
2067;12;0;0;19.88826;26.69447;1.544211;310.333;124
2067;13;0;0;19.75837;26.52012;1.539664;310.333;124
2067;14;0;0;22.38714;30.04852;1.628686;310.333;124
2067;15;0;0;22.25096;29.86573;1.62422;310.333;124
2067;16;0;0;21.22805;28.49276;1.590184;310.333;124
2067;17;0;0;20.30363;27.25198;1.558641;310.333;124
2067;18;0;0;21.9683;29.48635;1.614903;310.333;124
2067;19;0;0;19.88702;26.69281;1.544167;310.333;124
2067;20;0;0;19.86184;26.659;1.543287;310.333;124
2067;21;0;0;21.48694;28.84025;1.598882;310.333;124
2067;22;0;0;21.3041;28.59484;1.592745;310.333;124
2067;23;0;0;19.0206;25.52987;1.513522;310.333;124
2067;24;0;0;18.51756;24.85468;1.495377;310.333;124
2067;25;0;0;23.70092;31.81191;1.671023;310.333;124
2067;26;0;0;27.2824;36.61905;1.780267;310.333;124
2068;1;0;0;17.9039;24.03101;1.47287;310.333;124
2068;2;0;0;18.16062;24.3756;1.482337;310.333;124
2068;3;0;0;21.45669;28.79965;1.597869;310.333;124
2068;4;0;0;21.58987;28.97841;1.602324;310.333;124
2068;5;0;0;20.54074;27.57025;1.566806;310.333;124
2068;6;0;0;21.57601;28.9598;1.601861;310.333;124
2068;7;0;0;20.67749;27.7538;1.571491;310.333;124
2068;8;0;0;27.40107;36.77833;1.783747;310.333;124
2068;9;0;0;27.66194;37.12847;1.791369;310.333;124
2068;10;0;0;21.35243;28.65971;1.59437;310.333;124
2068;11;0;0;18.94748;25.43173;1.510901;310.333;124
2068;12;0;0;19.84549;26.63706;1.542715;310.333;124
2068;13;0;0;19.71499;26.46191;1.538142;310.333;124
2068;14;0;0;22.29078;29.91918;1.625527;310.333;124
2068;15;0;0;22.16373;29.74866;1.621352;310.333;124
2068;16;0;0;21.15287;28.39186;1.587648;310.333;124
2068;17;0;0;20.24276;27.17029;1.556537;310.333;124
2068;18;0;0;21.86106;29.34241;1.611351;310.333;124
2068;19;0;0;19.83756;26.62642;1.542438;310.333;124
2068;20;0;0;19.79428;26.56833;1.540923;310.333;124
2068;21;0;0;21.41237;28.74016;1.596383;310.333;124
2068;22;0;0;21.2278;28.49243;1.590176;310.333;124
2068;23;0;0;18.97865;25.47356;1.512019;310.333;124
2068;24;0;0;18.46788;24.788;1.49357;310.333;124
2068;25;0;0;23.55903;31.62146;1.666513;310.333;124
2068;26;0;0;27.10196;36.37687;1.774959;310.333;124
2069;1;0;0;17.86241;23.97532;1.471333;310.333;124
2069;2;0;0;18.13401;24.33987;1.481359;310.333;124
2069;3;0;0;21.38391;28.70197;1.595428;310.333;124
2069;4;0;0;21.48323;28.83528;1.598758;310.333;124
2069;5;0;0;20.43284;27.42542;1.563097;310.333;124
2069;6;0;0;21.48312;28.83512;1.598754;310.333;124
2069;7;0;0;20.56562;27.60364;1.567659;310.333;124
2069;8;0;0;27.24091;36.56337;1.779048;310.333;124
2069;9;0;0;27.4852;36.89126;1.78621;310.333;124
2069;10;0;0;21.23696;28.50473;1.590485;310.333;124
2069;11;0;0;18.90734;25.37786;1.50946;310.333;124
2069;12;0;0;19.80281;26.57977;1.541221;310.333;124
2069;13;0;0;19.67199;26.40418;1.536631;310.333;124
2069;14;0;0;22.19592;29.79186;1.622411;310.333;124
2069;15;0;0;22.07892;29.63482;1.618557;310.333;124
2069;16;0;0;21.07893;28.29261;1.585148;310.333;124
2069;17;0;0;20.18321;27.09036;1.554474;310.333;124
2069;18;0;0;21.75644;29.20199;1.607876;310.333;124
2069;19;0;0;19.78791;26.55977;1.540699;310.333;124
2069;20;0;0;19.72678;26.47773;1.538556;310.333;124
2069;21;0;0;21.33914;28.64187;1.593924;310.333;124
2069;22;0;0;21.15288;28.39186;1.587648;310.333;124
2069;23;0;0;18.93663;25.41717;1.510512;310.333;124
2069;24;0;0;18.41926;24.72275;1.4918;310.333;124
2069;25;0;0;23.42307;31.43896;1.662179;310.333;124
2069;26;0;0;26.93158;36.14817;1.769929;310.333;124
2070;1;0;0;17.82166;23.92063;1.469821;310.333;124
2070;2;0;0;18.10776;24.30464;1.480393;310.333;124
2070;3;0;0;21.3126;28.60625;1.593031;310.333;124
2070;4;0;0;21.37958;28.69616;1.595283;310.333;124
2070;5;0;0;20.32742;27.28392;1.559463;310.333;124
2070;6;0;0;21.39237;28.71333;1.595712;310.333;124
2070;7;0;0;20.45794;27.45911;1.563961;310.333;124
2070;8;0;0;27.08974;36.36045;1.774598;310.333;124
2070;9;0;0;27.31767;36.66639;1.781302;310.333;124
2070;10;0;0;21.12461;28.35392;1.586693;310.333;124
2070;11;0;0;18.8677;25.32465;1.508035;310.333;124
2070;12;0;0;19.76022;26.52261;1.539729;310.333;124
2070;13;0;0;19.62933;26.34693;1.535131;310.333;124
2070;14;0;0;22.10251;29.66648;1.619335;310.333;124
2070;15;0;0;21.9964;29.52406;1.615832;310.333;124
2070;16;0;0;21.00618;28.19497;1.582684;310.333;124
2070;17;0;0;20.12493;27.01213;1.552453;310.333;124
2070;18;0;0;21.65432;29.06491;1.604475;310.333;124
2070;19;0;0;19.73807;26.49288;1.538952;310.333;124
2070;20;0;0;19.65934;26.3872;1.536187;310.333;124
2070;21;0;0;21.26719;28.5453;1.591503;310.333;124
2070;22;0;0;21.07928;28.29309;1.58516;310.333;124
2070;23;0;0;18.89455;25.36069;1.509001;310.333;124
2070;24;0;0;18.37168;24.65888;1.490064;310.333;124
2070;25;0;0;23.29261;31.26387;1.658006;310.333;124
2070;26;0;0;26.77035;35.93176;1.765153;310.333;124
2071;1;0;0;17.78187;23.86722;1.468344;310.333;124
2071;2;0;0;18.08147;24.26936;1.479426;310.333;124
2071;3;0;0;21.24148;28.51079;1.590637;310.333;124
2071;4;0;0;21.27024;28.54939;1.591606;310.333;124
2071;5;0;0;20.22014;27.13993;1.555754;310.333;124
2071;6;0;0;21.29888;28.58783;1.59257;310.333;124
2071;7;0;0;20.34342;27.30539;1.560015;310.333;124
2071;8;0;0;26.90632;36.11427;1.769182;310.333;124
2071;9;0;0;27.11882;36.39949;1.775456;310.333;124
2071;10;0;0;21.00791;28.19729;1.582742;310.333;124
2071;11;0;0;18.83064;25.27491;1.506702;310.333;124
2071;12;0;0;19.72134;26.47043;1.538365;310.333;124
2071;13;0;0;19.59138;26.29599;1.533795;310.333;124
2071;14;0;0;22.01209;29.54512;1.616351;310.333;124
2071;15;0;0;21.90887;29.40658;1.612935;310.333;124
2071;16;0;0;20.93385;28.09788;1.580229;310.333;124
2071;17;0;0;20.06459;26.93114;1.550357;310.333;124
2071;18;0;0;21.55117;28.92647;1.601032;310.333;124
2071;19;0;0;19.69147;26.43034;1.537316;310.333;124
2071;20;0;0;19.60067;26.30846;1.534122;310.333;124
2071;21;0;0;21.19578;28.44945;1.589096;310.333;124
2071;22;0;0;21.00583;28.1945;1.582672;310.333;124
2071;23;0;0;18.85489;25.30746;1.507574;310.333;124
2071;24;0;0;18.3235;24.59422;1.488304;310.333;124
2071;25;0;0;23.14769;31.06935;1.653356;310.333;124
2071;26;0;0;26.57653;35.67162;1.75939;310.333;124
2072;1;0;0;17.74274;23.81471;1.466889;310.333;124
2072;2;0;0;18.05552;24.23453;1.47847;310.333;124
2072;3;0;0;21.17169;28.41711;1.588283;310.333;124
2072;4;0;0;21.16393;28.4067;1.588021;310.333;124
2072;5;0;0;20.11522;26.99909;1.552116;310.333;124
2072;6;0;0;21.20745;28.46512;1.58949;310.333;124
2072;7;0;0;20.23316;27.1574;1.556204;310.333;124
2072;8;0;0;26.73375;35.88264;1.764066;310.333;124
2072;9;0;0;26.93075;36.14706;1.769904;310.333;124
2072;10;0;0;20.89428;28.04478;1.578884;310.333;124
2072;11;0;0;18.794;25.22573;1.505382;310.333;124
2072;12;0;0;19.68251;26.41831;1.537001;310.333;124
2072;13;0;0;19.55364;26.24534;1.532465;310.333;124
2072;14;0;0;21.92299;29.42553;1.613403;310.333;124
2072;15;0;0;21.8237;29.29226;1.610111;310.333;124
2072;16;0;0;20.86265;28.00232;1.577808;310.333;124
2072;17;0;0;20.00543;26.85174;1.548298;310.333;124
2072;18;0;0;21.45029;28.79107;1.597655;310.333;124
2072;19;0;0;19.64469;26.36754;1.535671;310.333;124
2072;20;0;0;19.54192;26.2296;1.532051;310.333;124
2072;21;0;0;21.1255;28.35512;1.586723;310.333;124
2072;22;0;0;20.93358;28.09753;1.58022;310.333;124
2072;23;0;0;18.81513;25.25409;1.506143;310.333;124
2072;24;0;0;18.2763;24.53086;1.486578;310.333;124
2072;25;0;0;23.00873;30.88283;1.648882;310.333;124
2072;26;0;0;26.39367;35.42618;1.753933;310.333;124
2073;1;0;0;17.70426;23.76305;1.465456;310.333;124
2073;2;0;0;18.0299;24.20014;1.477526;310.333;124
2073;3;0;0;21.10317;28.32514;1.585968;310.333;124
2073;4;0;0;21.06049;28.26787;1.584524;310.333;124
2073;5;0;0;20.01253;26.86127;1.548545;310.333;124
2073;6;0;0;21.11801;28.34507;1.58647;310.333;124
2073;7;0;0;20.12689;27.01477;1.552521;310.333;124
2073;8;0;0;26.571;35.66419;1.759225;310.333;124
2073;9;0;0;26.75251;35.90783;1.764623;310.333;124
2073;10;0;0;20.78357;27.89618;1.575114;310.333;124
2073;11;0;0;18.75777;25.1771;1.504075;310.333;124
2073;12;0;0;19.64372;26.36624;1.535637;310.333;124
2073;13;0;0;19.51612;26.19498;1.531141;310.333;124
2073;14;0;0;21.83516;29.30764;1.610491;310.333;124
2073;15;0;0;21.74076;29.18094;1.607354;310.333;124
2073;16;0;0;20.79257;27.90825;1.575421;310.333;124
2073;17;0;0;19.94742;26.77387;1.546276;310.333;124
2073;18;0;0;21.35158;28.65857;1.594342;310.333;124
2073;19;0;0;19.59771;26.30448;1.534018;310.333;124
2073;20;0;0;19.48307;26.15062;1.529973;310.333;124
2073;21;0;0;21.05633;28.26227;1.584383;310.333;124
2073;22;0;0;20.8625;28.00211;1.577803;310.333;124
2073;23;0;0;18.77526;25.20057;1.504706;310.333;124
2073;24;0;0;18.23002;24.46875;1.484883;310.333;124
2073;25;0;0;22.87531;30.70375;1.644573;310.333;124
2073;26;0;0;26.22078;35.19412;1.748753;310.333;124
2074;1;0;0;17.6664;23.71223;1.464045;310.333;124
2074;2;0;0;18.00461;24.16619;1.476592;310.333;124
2074;3;0;0;21.03588;28.23483;1.58369;310.333;124
2074;4;0;0;20.95979;28.13271;1.58111;310.333;124
2074;5;0;0;19.91199;26.72632;1.545039;310.333;124
2074;6;0;0;21.03047;28.22757;1.583507;310.333;124
2074;7;0;0;20.02437;26.87716;1.548957;310.333;124
2074;8;0;0;26.41719;35.45774;1.754636;310.333;124
2074;9;0;0;26.58327;35.68066;1.759591;310.333;124
2074;10;0;0;20.67563;27.75129;1.571427;310.333;124
2074;11;0;0;18.72194;25.12901;1.502782;310.333;124
2074;12;0;0;19.60497;26.31422;1.534273;310.333;124
2074;13;0;0;19.47882;26.14491;1.529823;310.333;124
2074;14;0;0;21.74856;29.19141;1.607614;310.333;124
2074;15;0;0;21.65997;29.0725;1.604664;310.333;124
2074;16;0;0;20.72355;27.81562;1.573066;310.333;124
2074;17;0;0;19.89051;26.69749;1.544289;310.333;124
2074;18;0;0;21.25493;28.52885;1.591091;310.333;124
2074;19;0;0;19.55052;26.24115;1.532354;310.333;124
2074;20;0;0;19.42413;26.0715;1.527888;310.333;124
2074;21;0;0;20.98822;28.17086;1.582075;310.333;124
2074;22;0;0;20.79253;27.90821;1.57542;310.333;124
2074;23;0;0;18.73528;25.14691;1.503263;310.333;124
2074;24;0;0;18.18466;24.40786;1.483219;310.333;124
2074;25;0;0;22.74706;30.53161;1.640417;310.333;124
2074;26;0;0;26.05697;34.97425;1.743828;310.333;124
2075;1;0;0;17.62914;23.66223;1.462655;310.333;124
2075;2;0;0;17.97962;24.13266;1.47567;310.333;124
2075;3;0;0;20.96978;28.14612;1.581449;310.333;124
2075;4;0;0;20.86169;28.00103;1.577776;310.333;124
2075;5;0;0;19.81349;26.59411;1.541595;310.333;124
2075;6;0;0;20.94476;28.11252;1.5806;310.333;124
2075;7;0;0;19.92537;26.74428;1.545507;310.333;124
2075;8;0;0;26.27155;35.26226;1.750276;310.333;124
2075;9;0;0;26.42227;35.46457;1.754787;310.333;124
2075;10;0;0;20.57031;27.60993;1.567821;310.333;124
2075;11;0;0;18.68651;25.08146;1.501501;310.333;124
2075;12;0;0;19.56625;26.26226;1.532909;310.333;124
2075;13;0;0;19.44172;26.09511;1.528511;310.333;124
2075;14;0;0;21.66315;29.07677;1.60477;310.333;124
2075;15;0;0;21.58123;28.96681;1.602036;310.333;124
2075;16;0;0;20.65558;27.72438;1.570742;310.333;124
2075;17;0;0;19.83466;26.62253;1.542337;310.333;124
2075;18;0;0;21.16027;28.4018;1.587898;310.333;124
