regions,flow,sector,category,elements,materials,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Oceania,stock,electricity,grid,lines,Cu,297.9643613587092,303.5431983458873,312.9916589956762,327.25376735362187,346.70114033415314,372.10615190952893,405.9064175250478,439.06398348546946,471.5996254406543,503.5242337939836,533.793422500838,562.6165838292516,594.1273668082557,627.9230423465448,662.7844006687976,698.439564609714,730.9816796528954,758.087438506507,777.9591410308559,791.0139032494748,798.323796436915,803.1983745875425,808.9614468027327,819.0565645637105,833.5341812243955,851.7188054952074,873.150729522501,895.7947507548193,916.6992351136385,937.4189779866571,957.2117307418979,976.6668345955887,1001.4091235186118,1031.7807633642933,1065.152690260769,1100.6221323744187,1138.6760587473884,1169.3697319271448,1195.0132812749334,1217.5996914780224,1242.3519845643243,1267.9442488882114,1298.058347728052,1330.857572120997,1363.904689295785,1393.7545151082697,1422.4436920777466,1454.244307985381,1501.3969180137353,1565.4878753559713,1631.2127420126117,1701.6058283487823,1774.232796380911,1827.670484405381,1880.003607668889,1929.9256662149082,1973.0821088758373,2006.0307494505719,2040.9864952308883,2062.9443234593195,2091.1273016534046,2129.1895567382917,2183.257696107582,2247.7439627520744,2319.5118314503366,2393.406348852728,2463.005615617259,2521.837413629017,2573.7095328315972,2617.208293060628,2655.9922989925517,2693.6603252711093,2735.579142233199,2781.2568073547945,2832.713448597047,2887.424905106592,2942.047584141322,2994.481965583774,3041.912141792387,3084.8951222174874,3125.9441867032942,3166.8533800091036,3209.019028314036,3254.5665805613985,3302.3613669650213,3352.8440472606703,3406.59403893322,3460.6367396096525,3517.600525071917,3575.6016737457644
Rest C.Am.,stock,electricity,grid,lines,Cu,32.99624258173883,33.610682119342776,35.19774246286726,38.13159308216224,42.66168718545695,49.088383157043594,57.826002311054324,66.82010405651894,75.52590365619683,83.81739599580699,91.47413165767735,98.69587155922865,106.80519387512173,115.85824126947674,125.40486334339616,135.25902021283352,144.1976540097179,151.55846085374358,157.33072800610447,162.03921708926208,165.8177604324235,169.51083493048037,173.69371832837345,179.01784600790765,184.94920933857364,191.92367339132286,200.06066350902822,209.4945624396383,219.55181169314488,230.6207043736107,242.31923117666142,254.17684948152282,265.49379477684926,276.66392786575074,287.943310439966,299.1538251270733,310.7540716388478,323.1729605712154,336.75245715405794,350.4490993645313,364.4432316327993,378.91944886941315,393.1557364329154,406.28213075246845,421.8350736210924,437.8419439638374,454.14858238683786,471.6910912351823,490.5750634753325,506.5386102766435,521.7585710868129,536.278285130362,550.6337988041174,565.4480089002282,582.7474828812364,603.4947535048163,628.9456635115665,657.8131168974447,688.7491818699186,724.0643644107292,764.3413538500278,811.5005087365524,870.0520903043174,944.9824534594438,1032.0204339902684,1126.8793402729445,1221.347466181667,1308.746576856198,1381.9868013611447,1444.3671066447002,1499.1602943178043,1554.3203335172725,1613.5052597731424,1682.0041598790328,1756.8556141172817,1838.820945687004,1923.8542661757297,2012.657457981481,2100.286570282389,2189.8168803709245,2277.721474370735,2366.1569037137824,2451.192451370355,2536.782644760895,2618.1968582335185,2698.125784009337,2773.6854560147185,2848.795684048127,2920.8986603097774,2993.811348072088
Rest S.Africa,stock,electricity,grid,lines,Cu,9.307064111583474,9.480214054202445,10.186407634672012,11.425644157639665,13.445934073476426,16.48947239423042,20.611378445533468,24.73119988861425,28.848911100770692,32.43603902794877,35.06929136164364,36.75278877749451,37.990998194919875,38.9144863865569,39.844340185531216,40.900622044728586,42.057759818593865,43.24831753575969,44.23768143030899,44.95978025801049,45.48695326939504,45.828185545968736,46.10251976961235,46.387226019616,46.69577838404687,47.00553162461868,47.34051885960439,47.594959180327095,47.82450248998685,48.05757410044817,48.563214119054294,49.62018264507557,51.473077785651554,54.064506962118095,57.35979106514108,60.84073040586543,63.865867035357674,66.04922297023255,67.41794540239397,67.83931063190823,68.15679791802906,68.70071077014336,70.00875392442835,72.23256570975859,75.90952928585195,80.86355528912655,87.0757283266032,93.97139649332372,101.52802151652676,109.17322997261687,115.14947122717294,119.6812418748033,123.35026183653595,126.42216531073962,129.46187983272145,134.03427664955655,140.1052558024351,147.3633032128008,155.58511027667117,164.39991671978524,173.79427557926488,183.80723519803678,194.71609991490436,206.45130153397994,219.55230658678715,234.05524506668743,250.06682079637895,267.321407575755,286.1024876146011,305.8497583063699,326.80860063163846,348.8435190524386,372.75464581178517,398.49840815179294,426.5860155896346,456.79606867805836,489.44964453237014,523.5972159364422,559.1906485298557,595.7692068929239,633.857122026546,673.3494402055894,714.6432836256715,757.9929633236426,804.4111666414681,853.3946877424743,905.6818421860964,961.1748515075624,1020.9947728997488,1083.8675247566462
Rest S.Am.,stock,electricity,grid,lines,Cu,187.87938856943848,191.37512260229346,198.8619829414801,211.9880234929028,232.62744925413367,261.37156348869735,301.1030630295642,343.0988139812035,386.09246644442885,428.4221219609825,469.9572247576221,509.4837425434459,553.4067195839688,604.6336704643727,660.8657740573361,719.6735584625616,777.7134937094482,829.3838006371914,869.387377290191,899.355311366215,922.5780702885695,943.6032011996554,966.7062717212981,996.4227040803806,1034.7213097337517,1081.939204808029,1137.1157687994673,1202.1534456453062,1271.7254271485517,1342.498042842957,1410.1776364678083,1472.8544499731945,1523.0921931254818,1564.6736521892074,1600.6756656639855,1635.6006916581682,1670.5986309918594,1714.523653794366,1769.3012506460354,1832.6305024268688,1903.3945160983444,1982.1235290327186,2062.7554343403654,2149.1390399235224,2241.530638620266,2337.2657620341947,2435.4283641957477,2533.4212125648764,2621.050082614398,2698.016645737257,2760.032898710346,2806.452128456963,2843.3573323009896,2878.425209830836,2914.33458899787,2962.148998449729,3021.454690370105,3091.1272533713095,3167.094417910156,3254.8747915463236,3354.305572783812,3473.321256118605,3620.2722095903814,3795.1028172262513,3989.7359718113507,4197.024174404181,4407.777371693157,4603.618819435282,4781.8761459112075,4940.418395892645,5080.989749734549,5204.8286918508475,5324.249310601985,5441.242296117661,5561.656271868227,5686.700858173431,5819.6079820512405,5956.752242989236,6100.722247706556,6247.350376385206,6396.462775488312,6542.825461836594,6686.704631634714,6824.545443459718,6956.256503075504,7081.881997421206,7204.848120927207,7327.09680672303,7449.756407978117,7575.053132896824
Rest S.Asia,stock,electricity,grid,lines,Cu,58.06721341645936,59.148083536484606,61.009345997014194,63.843890149106265,69.86119949931626,78.54472333681117,90.16421104748915,102.88706520025835,116.71583905525601,129.18197449166587,140.80176820948395,152.3332688895291,165.523515217266,181.39539706078708,198.76954078022885,218.7920431050467,241.2109977941071,264.4129227674949,286.03329693345285,308.5334067173663,332.40608567399016,356.4680199529784,382.2335326189959,411.7949485449986,444.8268095542805,477.57246023191743,511.7830815107482,546.0010325761031,579.2301558865706,611.2153638894508,643.1805481003817,674.0324340462764,703.5110637230651,730.6740171296672,756.5679758809847,781.1629470344219,804.8637630812311,830.6422570881552,864.197762561886,902.3899897493312,948.8873043423644,1001.4993934474207,1058.1435163154167,1113.849805388943,1175.7134271821196,1255.2387032635945,1354.6671990082546,1475.6581258864599,1614.2909843039565,1765.723892668664,1900.218545946493,2022.0027502568228,2122.225952105849,2211.4749894001507,2292.8800112266517,2388.4460814651575,2494.6824431546806,2638.475904855436,2817.0025965568957,3034.020177478196,3288.457368980044,3584.4255564515747,3889.2343262741215,4193.87373603215,4482.476623791386,4743.59417415178,4966.597407428357,5164.964252419323,5346.382593843241,5523.08874973788,5703.608519174208,5895.969853879825,6103.5330885762005,6328.121479055505,6570.774817161351,6829.846624869555,7106.986999981327,7430.535373030463,7784.177899806488,8171.353829415908,8589.221528302995,9039.587287949103,9457.79143108406,9871.52164409264,10258.426392841047,10625.883630526347,10963.054198622807,11306.919679488938,11640.373849209322,11985.276337403595
Russia,stock,electricity,grid,lines,Cu,1840.1000244311397,1874.4000855213235,1920.5000763450278,1980.8591644282574,2052.0113005230005,2132.5681381414242,2235.759653885454,2320.364776071721,2383.266469841842,2430.0324774139094,2462.7327576854386,2475.0927553550437,2487.8605606959254,2502.5341383476734,2517.924504489077,2533.3392362798045,2543.8980409008905,2551.502345046913,2557.0716691283083,2555.7514529986643,2547.3930061654482,2531.316170620286,2507.348212540336,2472.718643898911,2438.314814438994,2407.7132350303946,2396.5407703449337,2420.4253070299915,2482.41900819737,2569.8104288392697,2677.6116907169985,2787.0425261863975,2863.5733717974736,2903.72582445478,2914.8625449061815,2896.2970116771494,2874.7905772462004,2870.1865551444303,2883.1810482639235,2911.4867313499776,2968.285987470894,3043.3762707300966,3130.749475084445,3228.651221892411,3335.1961828500175,3448.719151421614,3554.4012655243027,3653.531155781367,3742.043945222496,3824.5438582261936,3887.8433079956644,3952.849839448002,4021.8363362772625,4099.270913983662,4188.118168028744,4291.688346998566,4377.475220362805,4443.322663991985,4484.239786102759,4508.563278394551,4511.823478708665,4511.597510476492,4515.705610982274,4534.5530763047545,4544.888777488319,4549.798402175945,4555.907842818363,4553.35175334684,4544.145138225333,4540.016956058418,4547.469233018808,4570.1882948549555,4620.791749351267,4710.703333631077,4843.602183969878,5025.322360598793,5251.831889022768,5505.775246215857,5755.139249408558,5988.713354884196,6195.539727022955,6358.006226682851,6493.703601790561,6602.34191159978,6703.076007531389,6788.933283979235,6881.8181919579565,6961.2379488764345,7036.562499458198,7094.997413678709
SE.Asia,stock,electricity,grid,lines,Cu,73.65108842198967,75.02087444367652,78.50903118999817,84.2312660065817,92.4872514159369,103.95169040236847,119.68569707704691,135.33591363421687,152.02104892446138,169.15294930341557,187.13993965401454,205.67688811764998,227.7997483712564,252.38093297463882,279.62609184573205,306.80862339478705,333.3779827097804,358.68465975817713,382.84711183227313,408.9488947714214,438.88458924051275,475.37582525202293,518.487213410282,570.0035763712881,625.987978648754,686.9542882118293,750.5620755072785,818.8630466099413,887.6881773837013,960.1083132967713,1036.8708945693882,1115.00134751082,1188.7838274156275,1260.7216858071752,1326.9260190478203,1387.673840192762,1449.8478074988348,1516.84785951956,1589.954586692426,1673.2028674059134,1763.3531793911254,1858.3717956036978,1966.917492822481,2092.369956144287,2227.6442958910434,2384.219358900787,2561.6219333856966,2748.897210402954,2956.807741493064,3207.498507856941,3445.1967393711966,3660.763146741699,3855.937813887434,4023.492893506252,4147.512018528972,4276.350069574318,4426.9774553992975,4610.824901507582,4809.429453425227,5029.8550425964,5266.905722784378,5513.673824437841,5757.7399481191105,6009.886425805704,6261.6817366644955,6517.132658898707,6772.288223119361,7025.609725400133,7273.757843947332,7509.820064007401,7733.403772558903,7945.272993887343,8152.231593898409,8358.776916349936,8573.600205649835,8797.247780564034,9032.660031084879,9277.287523639416,9528.916964000511,9784.901817546222,10048.341725205919,10316.437177427593,10586.751817872126,10857.353464063532,11130.759404298109,11399.722708603893,11664.716915953888,11923.24029069734,12176.85753845001,12423.46442447403
South Africa,stock,electricity,grid,lines,Cu,134.7954477072339,137.29999006140707,141.41551288969492,148.18634303293314,157.6733498147621,170.28537580394806,187.87487503087547,207.59424559392892,228.4727621518451,250.84665655392305,274.6954849297493,298.0149695352762,321.0626253853798,346.36231465746715,374.37145781774285,402.4342176103983,432.12520771558394,463.9689551075474,495.3849216461989,523.9960184680077,551.2635206380262,575.1115764109313,593.9795124024572,607.003663648459,615.4649906597111,620.1752687164474,622.9428964664902,625.1274382886796,627.9734801462507,631.523578195068,635.547434655499,638.9996329357741,641.8900626818927,643.4923827673986,645.8619852477657,649.2034212549183,654.0483854043035,660.4066136390808,668.693861029652,674.7836408196331,678.787203673861,680.8637791930028,683.8559184754114,690.8082314884484,702.4378002452753,722.8599297597304,754.9014168890492,794.2427588111017,832.7710993473337,875.896355775697,912.4440525257878,938.642454125308,958.9563922404054,977.5847136313346,992.1046054121979,1010.9195993833396,1035.9982336608214,1066.0213347514505,1106.3942451617263,1156.8617794047223,1207.398156592171,1257.6859108732963,1307.7580822208602,1350.175218407835,1384.636631090399,1419.4781790191312,1454.0034991010466,1485.4839335902489,1517.2265481117286,1548.297096367605,1579.1170197753975,1608.8021994505234,1639.9011010229335,1672.8966936261943,1707.8376098110552,1744.9272972801914,1785.1504913073816,1827.734120467477,1872.008003360574,1917.020154935594,1963.2659607503442,2010.7013338444892,2058.8517923464387,2107.9855571427156,2159.596967514287,2213.20347425063,2269.1318896889074,2327.5239283074584,2387.5015005338823,2447.7173199048307
Stan,stock,electricity,grid,lines,Cu,121.33713387317643,123.59413328611987,129.35372407966693,140.69699935408323,157.61240744068223,180.1059737412422,209.24405365885096,237.03637532984905,259.6871296727732,277.56107372721215,291.2929946986468,300.341353295842,309.28219399616506,319.9135965948656,331.60062448015015,343.14167072323784,354.5427519658841,365.03911209007686,374.08909075014924,381.7793838627965,388.57699914512636,394.23881242719506,398.3261139469988,401.4649295002923,403.8331778348396,405.52123221503183,407.63397925530455,417.9437525724133,436.14081904739265,462.0950742145219,495.4708086964335,534.4967064707853,564.6804037934302,586.1721393713244,599.1186102081705,604.1649228844051,602.2715587979505,601.2245786099388,602.3110539434983,607.9375742506377,617.4763605610176,632.2739597105818,651.1995306537897,674.1384709724017,694.653468835971,712.6273830623797,727.5866187447634,739.5931005824451,747.0362865005604,752.105768750986,756.8819220341348,765.2198183598196,777.0978825949661,796.0059606648924,824.2180511571136,862.8299821925585,902.3274087049513,944.8613983775169,985.9140577038216,1026.0449369538924,1061.3026002540528,1098.038238086895,1133.9552702893968,1167.6873369860252,1195.1949889548828,1216.811085371687,1230.076996031208,1235.8658846998392,1240.1368499160324,1246.5683654502116,1257.7106160283145,1275.100369732201,1300.9212384553432,1332.385731344419,1369.7989906110668,1413.0054792443154,1461.6520669635845,1509.5840901511385,1555.65361414457,1598.9025468214886,1637.9691960376683,1670.6588891431818,1702.6651488479886,1734.795921940669,1766.6675619031553,1797.3887414840665,1828.0457121633874,1858.3597415572779,1885.979829447321,1912.4239176534156
Turkey,stock,electricity,grid,lines,Cu,24.705788349038613,25.167053161082297,26.33985271129419,28.24710516443676,33.260085272201756,41.383398158355845,52.72570527089245,65.63260126020143,80.05553450226672,91.99066952459809,101.44574822345206,108.42350041337478,113.7564510269618,117.5284017267089,121.07792144969365,125.35337725450155,130.93816116111813,138.0911189955489,147.07702823814145,158.58852962825796,171.31341073876487,184.3171113398051,197.1562419099506,209.24445098088006,219.8500893149469,229.27884025581952,239.0844371012072,249.666264405899,261.8175325594232,277.2530965284854,296.6441878480681,319.03852247381985,343.9073091230427,370.67491365035,396.44568110810184,420.05737306966415,440.48565627047253,461.45358837933543,484.06235212164495,512.2659954733338,547.0642068894357,589.7706118721729,636.0637383698676,688.2815558746609,742.5383102811584,803.66840180187,872.2155875024275,944.7281455436998,1014.4563340983071,1082.8775213992312,1138.0710628530105,1185.3436950886755,1250.3834980621605,1305.5724625304333,1352.4562643410961,1403.264310512638,1452.2870734303222,1476.5398739085804,1507.7207078806164,1547.9777962197018,1588.8268176299216,1633.2321666079263,1682.5139390161125,1738.0994867812412,1795.153648115532,1858.0853091465526,1922.2326835347592,1987.7784296585812,2053.5506649542867,2121.6917260653504,2190.3992896942177,2262.8466847158957,2338.197617256587,2417.3937098836004,2497.9298223340406,2580.8110702583094,2661.0016544725568,2740.6495635073384,2817.180506703062,2891.4926761327415,2964.587089185238,3040.174094387909,3116.5158375258807,3195.1375487172127,3274.5594480480777,3350.3489760479374,3420.9609850418524,3485.7730545364434,3543.054449536075,3594.194456637371
US,stock,electricity,grid,lines,Cu,2332.115488752121,2377.5067081709976,2455.4245072960407,2566.591844025787,2747.9979753984785,2975.726610670778,3266.84866763732,3544.1694575981915,3802.0241004870204,4000.101632377164,4164.605743067307,4278.534398063299,4384.966559847586,4497.235274107945,4615.993898365616,4738.1471734418255,4866.556909769121,4997.005162595627,5111.608859747811,5212.9859277590685,5295.188465861547,5368.1470160483295,5427.890817209055,5485.228487678179,5537.776619413876,5592.5191818022595,5647.620317415743,5702.67822776881,5768.970207808153,5862.931918050335,5992.052554252397,6156.144901402586,6361.948067569113,6590.0536402306625,6810.166580508988,7003.404837726105,7168.736149863865,7317.080074743345,7443.088535808887,7552.589723172835,7663.056114462703,7784.506701654615,7861.707496788912,7921.224015274774,7993.030894852745,8082.835171481483,8182.575800145238,8339.761064946731,8547.159321199186,8769.217928271397,8997.831049322649,9217.364742746817,9393.83189309365,9507.411606540707,9584.206745111498,9628.096741958263,9665.290146926993,9738.491109227658,9880.671770749961,10105.504072972564,10322.922015835611,10514.048380703636,10686.971467889016,10841.916498591218,10962.410692145915,11110.202974570942,11285.98709594973,11464.914703337932,11623.003185246105,11751.017472853448,11868.360527880532,11987.862176643086,12104.262596722941,12226.993693970711,12352.020619144063,12480.425660385321,12609.54440482868,12748.02679579892,12897.30682615545,13068.710939686958,13272.732188343178,13505.687541520334,13769.42917422866,14062.780982194248,14374.653514326714,14704.671646908651,15046.010193016515,15397.910282450219,15744.259421731445,16091.349695976967
Ukraine,stock,electricity,grid,lines,Cu,890.5604835850451,907.1506213188321,929.1025428853646,956.3896770450398,984.4245449142768,1013.2641057032112,1048.1177472296124,1079.2905544901091,1097.5624974137693,1107.5490674636462,1110.6599450088377,1111.7154755388588,1109.6585997366535,1110.39712231387,1123.825992439955,1138.504844406876,1151.2526552936554,1166.4551620769491,1187.4956749621508,1197.556003120638,1206.5335509049908,1208.6410112024298,1200.7450679496694,1182.695008007308,1161.6194006540732,1138.30648047356,1116.8174907679195,1103.2933416110243,1099.0592311504115,1103.946131947198,1116.958801003084,1135.8793459327505,1148.551882139077,1156.1515357781404,1155.3790325994007,1147.210925468471,1134.2025480707623,1124.1614567738516,1115.6028934649696,1109.4556643803162,1109.1836445543051,1114.5382402125038,1123.9690001657439,1134.865276363303,1148.7777531720249,1161.8619428128038,1173.0820934858004,1185.4850784245157,1216.1015557808448,1251.6649474061835,1288.76847369878,1328.3441452878214,1363.3130609112206,1376.6988189539054,1385.3601858612863,1392.463084310802,1397.2772259842714,1402.1513484016195,1407.9619453149257,1412.0310296265498,1414.4921234160777,1414.9031074783586,1414.0885049246308,1414.1172359649493,1414.2983664327526,1414.9793201067318,1417.3924343360134,1423.8696212390262,1432.3097649418569,1443.3750840396308,1458.202748293299,1476.7624178023964,1497.679746172337,1522.0935291688097,1549.6906655693035,1581.1592544882128,1615.4941527699266,1653.8374061856123,1697.3290095217858,1749.568291428139,1811.829953960425,1886.7591787188396,1973.7860250124793,2073.093231968374,2180.8130653901976,2292.054114561672,2401.303433810834,2505.2346549195445,2597.7749595900423,2677.726364008776
W.Africa,stock,electricity,grid,lines,Cu,16.34573201631185,16.649833018148033,17.51422086136643,18.938796809139046,20.910530041542618,23.562595213325054,27.109935377794958,30.570615706847242,34.03521881940118,37.69896463757218,41.31814729727228,44.96980590549652,48.82736710057593,52.87744832301468,56.923469000626376,61.110521366575135,65.05488189828155,68.85914733194768,72.47295087122411,75.70255060925064,78.47462327618075,80.81256009780917,82.86824884296041,84.424253824481,85.99752683850612,87.62166711154683,89.69567347337896,93.05795401639332,97.93500150418694,103.95539288300822,111.13737429858855,118.99004395294611,125.92432275974701,132.00083518537033,137.47831237976743,142.34838406375977,147.03709040442382,152.32548389204342,158.34153626689363,164.5260343675831,171.95384435539304,180.23565407255143,189.89888991133694,201.2313673519462,214.6771008950231,229.1444389736937,245.91983859051143,263.5782848426943,280.7123130043886,297.3441337957402,312.7154992034762,325.5830860382444,338.1188403938015,352.3256188698093,369.9057338124214,393.13277848224396,423.7554820310033,460.8334740498022,504.3552203488213,552.7194420483694,605.3648862521623,661.6288161248689,720.991668595525,781.905519346316,842.8724438436641,901.7103500517363,955.905521746259,1004.4821789010772,1046.6097641082285,1083.7356369027052,1118.868670727064,1154.2036433838073,1191.8933121849823,1234.615169900787,1283.1050220524871,1336.943846378218,1396.3951276547957,1460.9683628182052,1530.6054930667312,1605.3224446425613,1685.1872703584424,1770.82980249889,1863.8852667826313,1965.165067534832,2076.454002295802,2198.9066744815514,2333.88854063872,2481.940924161156,2643.9237609675233,2819.9928660806936
W.Europe,stock,electricity,grid,lines,Cu,2255.877598434719,2298.9787506137586,2363.896048048269,2456.8683274217988,2588.3043343077716,2757.492278806033,2979.144839870253,3200.9711787197057,3413.0645769936527,3611.114978833142,3799.206843133997,3962.8596757113905,4123.199149539191,4299.932429780051,4489.62888599897,4678.416899555551,4867.203270957042,5057.57915987437,5220.750076432894,5349.452472930906,5453.3354597748275,5542.311112317232,5611.6798715087325,5679.164649854553,5750.426104048712,5825.379724231056,5903.802124822611,5990.963714717205,6076.789868815133,6172.360518140425,6267.765689732782,6364.821679624784,6465.686554784893,6589.7557651170355,6731.1337699237165,6903.169169294846,7105.621605764653,7339.554292476169,7577.132313669235,7822.351872285183,8093.561020998828,8373.771150848172,8626.165894908661,8872.990378428338,9110.132447495205,9320.093794404684,9524.354784151386,9758.321820854662,10038.543830873257,10290.765199773068,10567.622158624927,10822.081062839736,11037.281217283364,11179.177408637493,11318.90444934034,11403.48377134475,11476.34936261457,11588.98429283472,11779.790809827527,12082.840379992942,12333.8204071849,12547.12956644519,12711.85320653923,12792.78659797465,12758.81394443465,12719.48036101277,12696.133892707505,12700.972976825182,12733.88560331792,12793.45927504637,12928.499459816981,13108.557329012498,13293.071397701424,13480.197622649488,13670.176820020417,13846.052537678355,14022.432520741253,14189.89153163569,14371.483126840138,14564.017919740681,14785.330816587022,15029.935350045711,15296.299375715584,15578.612301205143,15867.739725222278,16159.776800821266,16438.22657843421,16720.022653070573,16972.993914039096,17214.564655972055
Brazil,stock,electricity,grid,substations,Cu,1.6694839136962514,1.7005440795324607,1.808337473467833,1.9928659028113025,2.2491671750351356,2.5817649330707257,3.021352733903669,3.432022859784176,3.825744074723761,4.219394998212427,4.609499592026809,4.9638800074061695,5.316992091384366,5.7044713740535755,6.128688920146657,6.62544806406738,7.1903187133041175,7.824119477214212,8.439412019063656,8.975957411812912,9.354483305988918,9.598513040330678,9.783334352304502,9.966099461339468,10.19408141042837,10.509748103837259,10.893378206761687,11.227881709992173,11.495505885969528,11.770313480947417,12.039341418254658,12.314598818463415,12.65798141873776,13.085648372672134,13.487537766785692,13.867833157992006,14.235331823679672,14.637205704879722,15.043837532870272,15.494775732893697,16.016517875014365,16.611516193017934,17.195747926495056,17.888501648906868,18.672495397597835,19.536902044865062,20.521032311689627,21.65120568137514,22.78865729159699,24.03058259515583,25.38678439591657,26.685956812510177,27.86800558680449,29.015529364128632,29.98868419068163,30.770680133514354,31.479019141896313,32.24753391913467,32.98142123677639,33.77300344459284,34.57433189449461,35.419677911349766,36.19341456483467,36.9544964212883,37.64456610359673,38.329396388783174,38.97747865575844,39.67018782499645,40.43441333541956,41.32678420801145,42.33868313797575,43.47959416980071,44.70356808259561,45.95557545614677,47.194095021946616,48.41877922962191,49.61998818763331,50.826624641350506,52.06152405011998,53.31813873444425,54.59113221170895,55.89728499283119,57.21317097188659,58.54387334004063,59.88774645846491,61.2348251761271,62.55355668525797,63.84230607458362,65.06556686050054,66.2256388477303
C.Europe,stock,electricity,grid,substations,Cu,10.376235842016454,10.569282090240016,10.71406677640769,10.810589900519467,10.84352483402455,10.823815514175843,10.874208499512504,11.014080313535146,11.252581549305964,11.59654188172158,12.062736610740803,12.49502400105298,12.919757786807436,13.321694320788675,13.72045049877108,14.093807338116957,14.542855605539163,14.982814583410963,15.374151527575325,15.702847603984745,15.946756619788118,16.206563001630325,16.535248577027414,16.9417924815986,17.4131652746331,17.97157375773776,18.35460977602572,18.5483066090704,18.59830316614092,18.52053872638316,18.297566193136447,18.08446781550277,17.950862269890376,17.918859786398663,18.046140282591818,18.413608184562943,19.003602454111267,19.70508747452027,20.45187003418309,21.173926823653602,21.74829913230904,22.21559092882314,22.652634566269732,23.068305001763015,23.4634722472207,23.884935301045246,24.23030453920073,24.45574833411938,24.617989415255686,24.79190053215921,24.934587480123632,25.17795092345538,25.450106674879798,25.7152303404012,25.88431210964303,26.015479653474966,26.0735722193213,26.2106148190826,26.464448197956138,26.93665694946149,27.67230962662763,28.72572287850027,30.10680019504188,32.0675368715599,34.69479628214464,37.51222279374052,40.096644857793144,42.45488471832155,44.13920601531429,45.0558425450373,45.46410501019966,45.698686581600604,45.73887614264014,45.776505968649566,45.76688478918573,45.8281353014051,46.00815058718063,46.24969098214915,46.50607683631632,46.78673202296336,47.096895595093486,47.40475778994715,47.703079691172995,48.02122691095293,48.33425817611749,48.638297276203375,48.8865754393931,49.09544896698653,49.23504681600634,49.3330745783321
Canada,stock,electricity,grid,substations,Cu,2.7095310174111553,2.7599408968048507,2.8786261746929656,3.0655869602567467,3.329443094475368,3.653849308329843,4.068071569357479,4.414510681467791,4.701990725103039,4.922584711338046,5.091381065642488,5.205953520946087,5.3492734854311434,5.5184043560175455,5.702402605286148,5.921266061740602,6.145086908608891,6.361329680804924,6.558250922272461,6.75098738384508,6.901685199895274,7.0149802628292806,7.140660982024761,7.2804490184696755,7.453173154743985,7.694003848476691,8.015219598297294,8.377756773848688,8.76817136670347,9.137947478420731,9.454907789343233,9.711425125593935,9.87303481405323,9.956950508389987,9.98941304991,9.992383249104318,9.96833355418426,9.948301809083452,9.94984778899819,9.951637565289412,9.961035090318992,9.974974859129793,10.022661337080272,10.109642651343053,10.228460137055453,10.358827584889864,10.550916033908948,10.757780529376198,10.931549752992419,11.092112816508358,11.268864888148373,11.368450585080364,11.407431418610335,11.417539324172386,11.416003946578067,11.395662485298663,11.412890850783027,11.477866383218137,11.591022764685041,11.742018560536383,11.921966747433688,12.131703596064538,12.384319963291837,12.693840050777352,13.089763924333006,13.615446590048615,14.273960093254562,15.030758991160532,15.848587759352021,16.665425740065313,17.38622610094919,17.994368845364708,18.50790648163502,18.956717659463088,19.344069829198034,19.715867995116326,20.065825996488336,20.373233555388115,20.61028867816964,20.778003934607522,20.87054743330636,20.906182798087567,20.912995238651632,20.900950054495382,20.896730307247147,20.8958743405277,20.88600172507891,20.826080064673853,20.74295427740486,20.639989969128564
China,stock,electricity,grid,substations,Cu,0.9792236559243105,0.9974417704531348,1.085851652372457,1.2444532010784057,1.4691699623455028,1.7599940000903003,2.1214958847022447,2.413909054618579,2.645545955393873,2.822635134466267,2.9661066225027435,3.074711806941819,3.2398324636246056,3.4604990187116242,3.7459765258158018,4.081517993187357,4.472629497882546,4.89741752398214,5.360220943201137,5.869721178425945,6.4186066237024795,7.02546559220984,7.696751490062833,8.467120639229778,9.294012678121602,10.19640482713713,11.163305442733336,12.235508191294933,13.347707731676502,14.525162241525384,15.770144165337038,17.1427285786301,18.641476109198788,20.447999688318845,22.696679757306917,25.475605850513954,28.814543836315025,32.70855987168748,36.97756700741509,41.456508184045994,46.15778241018506,50.88401826695049,55.65485175461441,60.59390707481838,65.92643651811524,71.55344525461389,77.72310835768464,84.2119153983071,90.86042377137474,98.1477831927624,104.82307073479397,111.2056719755506,117.63047019043104,123.49322337529574,128.59832465627176,134.4119247693159,140.36637186572082,146.1697375494414,152.43466668801082,158.59930020752478,163.8544112024992,168.3359224582154,172.25638010979333,175.7850942138292,179.01185410727243,182.44923118155714,185.98941834055975,189.53036090979631,192.96084915252285,196.13713039399963,199.19367058635973,202.2181242462734,205.23541730611467,208.27010783545458,211.44525455801667,214.72089251436265,218.01170771796356,221.30362741130833,224.50357174014462,227.5570110682135,230.47402851699516,233.22892908030911,235.75195384606366,238.24841354279746,240.5248431322544,242.5002024696521,244.24133862636526,245.8641383398982,247.19553480959,248.41591757310147
