time,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1973,coal,services,71863.12,161177700.0,0.0,3.597282e-13,0.0,1001938.0,839219.2000000001,175.1867,88.67062,38048030.0,506903200.0,217664900.0,195647.5,134571800.0,190352200.0,727391400.0,0.0,104956800.0,3414517.0,49628490.0,38.01312,0.0,42097000.0,3564924.0,843241.2000000001,254205.59999999998
1973,coal,transport,2203559.0,13524.130000000001,608.9268000000001,83.86675,399103.0,5995618.0,2231.101,3727287.0,1444521.0,112365100.0,101344700.0,218152900.0,19908410.0,70763660.0,35221490.0,217064200.0,117.1332,229058000.0,768618.2999999999,285074300.0,0.0,796586.2000000001,18833300.0,2722290.0,4283.974,10653380.0
1973,gas,Electricity,178358200.0,3489542000.0,67027010.0,15268560.0,0.0,159138800.0,17249720.0,5689711.0,0.0,0.0,811002300.0,324799800.0,0.0,132578700.0,128914700.0,769438600.0,133078100.0,11233880.0,0.0,0.0,6071073.0,0.0,84049510.0,36217750.0,47238710.0,0.0
1973,gas,Hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,gas,Liquids,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,gas,Sec heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41461010.0,366041700.0,0.0,911802200.0,34535760.0,1789743000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,gas,bunkers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,gas,industry,521100000.0,7731195000.0,268625400.0,2990917.0,5504884.0,198644500.0,22354680.0,1320869.0,5038.321,888483.7,1700535000.0,831523000.0,1009363.0,682081400.0,225563600.0,2095899000.0,193056200.0,10721620.0,2051924.0,92710690.0,1509582.0,433800.0,129114800.0,53445740.0,56690590.0,1825195.0
1973,gas,non-energy,0.0,0.0,21301200.0,18649800.0,2836800.0,4354201.0,0.0,0.0,0.0,0.0,125925300.0,112654200.0,0.0,93279580.0,46627320.0,286053800.0,1887301.0,6205571.0,0.0,11647800.0,401400.0,4471201.0,0.0,7517701.0,25623900.0,0.0
1973,gas,other,0.0,0.0,0.0,228061.5,0.0,1414.9270000000001,0.0,0.0,0.0,0.0,384272400.0,57923180.0,0.0,224869400.0,109029900.0,688924400.0,52715030.0,375043.89999999997,0.0,773767.1000000001,2102602.0,467101.1,190085.30000000002,848410.1,2429253.0,0.0
1973,gas,residential,220034900.0,3464830000.0,14456740.0,342241.8,5751845.0,75238250.0,13162460.0,0.0,0.0,0.0,890007100.0,92882710.0,0.0,372424400.0,468980200.0,2015697000.0,118428900.0,0.0,0.0,0.0,0.0,0.0,73758050.0,28431780.0,5524189.0,0.0
1973,gas,services,241817100.0,2520871000.0,0.0,3.230406e-13,980054.8,16039919.999999998,676078.5,157.32,79.62737,0.0,116601600.0,18778540.0,126.6079,0.0,0.0,0.0,0.0,0.0,1.365e-07,945129.9,32.19742,0.0,17715150.0,7427787.0,1057854.0,0.0
1973,gas,transport,4848.899,617400900.0,0.0,0.0,0.0,300021.6,0.0,0.0,0.0,0.0,10466830.0,2455410.0,0.0,6354415.0,3163256.0,19273420.0,0.0,0.0,0.0,0.0,4532.23,0.0,0.0,0.0,0.0,0.0
1973,oil,Electricity,105864600.0,3416845600.0,165241200.0,225325500.0,39094660.0,337295602.0,78133110.0,26717680.0,13683050.0,0.0,3561170770.0,241167518.3,52948000.0,430158100.0,94865900.0,695996400.0,299270300.0,79411300.0,143169600.0,478711700.0,219148820.0,56387890.0,2956602000.0,38753960.0,24819750.0,12363560.0
