time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
1985,8135727.643918187,62926510.84190283,4943453.361220249,2075518.0828093146,5340748.8064372465,5043797.000025268,5201671.2517168475,14213451.486862505,3652225.9151019016,2670629.7206306164,37838063.41280833,3915928.332150109,2881012.4881211324,2274163.1177107673,1895300.2875683983,7835748.32295656,6134261.210750517,22606555.17473757,3400017.5004186495,111527625.61084042,8877955.981936285,5450732.509717696,19917442.141647656,4437028.4906022055,9739276.02393894,1664312.9485317438
1986,8640564.831928754,54802248.35958075,3649591.5476295603,1401689.9236091073,8755085.500551289,14783122.856588941,3986493.766467207,8842287.955132099,5030080.035428368,3637364.225028654,40302492.29343871,5756188.298609442,1719470.2117122435,1694960.4733029827,1819789.7211799598,5949660.509471746,26734973.636471987,25456656.135341614,3699387.4201305327,109510772.45452832,8945175.679567305,8541132.07325084,17030867.027492054,3361103.59399144,8693063.015259929,359390.704321017
1987,6621872.724992802,47722563.89237265,3810328.5726065594,2795656.312477904,14954153.634705821,10386988.304147692,6107136.24941432,8284168.1554911835,5900219.041039994,3218700.8568887957,48305518.94981261,6730231.122556286,6017195.024374229,1996339.7481554665,1741996.8960054673,7295469.658260559,9495893.236294707,23916789.599887066,4395385.8452820135,117033301.74928504,10484023.304521944,4864313.023180736,23172355.777978662,4297629.692802889,7617328.661294783,1749501.2964107343
1988,6981021.725291461,51594070.50257565,7004127.047791829,2451485.5883280886,4447650.954865863,7071002.820086968,7241512.543729473,12159809.011235915,6367992.842623485,3736628.2211572765,55706813.45525706,2748110.110925418,2546864.957944901,3722387.382198856,2186540.7668429394,14144759.658620324,2329689.9062511222,27905962.38165735,4625093.041000262,129732410.21168266,13130694.411642618,7331841.285000918,25639933.262134816,3478884.956388753,8760976.138201158,3327243.424771113
1989,6305666.965656211,47190087.77905357,12349411.489458628,3411800.245056286,11596355.926501397,4156216.410402445,5828345.194511095,9676707.584226077,5396822.033747828,4556065.395051627,52529734.43403699,3220332.4800648424,1839960.1575395726,5222289.956444,2820514.361605201,19179665.377258155,7651747.137204558,25670982.82857196,5670287.701982134,118943541.27215129,14080857.79318406,5884856.37007458,23101601.959510464,3760076.855474634,9215764.80563607,3032020.8803139585
1990,4580506.59683594,38175942.95154726,12421688.421579923,2322765.5699371328,2463184.595323141,2142854.2345381733,4664636.09899594,3406910.7479472444,5579837.841728513,4714142.998654088,50968555.008707315,3686990.9284291603,8048557.065227932,5652907.190667472,2807341.6277252785,20960115.398154844,6318544.969273315,26863090.19375346,5765197.83675116,104503512.67564449,16990460.513718497,11212771.519983424,22186172.686506297,3751970.1372351046,9736944.298631284,2646679.0902159996
1991,3013730.507496269,28549218.648727223,11644272.698596256,1985002.6516396815,4417016.127483069,20098426.29005421,3629481.7206031866,10579768.046680497,5498158.5187070435,3583063.419350523,44983513.5906649,1361210.8330363764,4334303.523295827,1182897.6105488883,1735561.6977329103,6799519.092734728,23168685.182465386,25865474.306450244,6951139.13171388,121980449.21331035,12561876.14748057,9665907.779624399,20810450.28420479,3007340.231450764,9269643.001112664,2347115.413686968
1992,2937312.4596647667,47521063.9138128,11705495.730053457,2592881.109694561,7540849.489427417,20957874.365799762,5340284.612124359,12081127.501243906,5829020.964954454,4953197.617309752,41620033.02444378,735551.6098736236,4619747.3712052135,1215885.3995183457,894635.4666560602,6669463.345030472,11686744.935400033,25252655.511701424,6024312.217329735,132036189.69749238,15133243.235690644,8454593.569151897,18622022.061330568,2963692.310446257,12297038.911315527,1178000.5311885355
1993,5204026.59522679,45935172.60740318,5292481.422899762,2503111.7752771503,9574148.99310716,12040792.350115765,5764338.865335339,10624781.842905628,6355026.820178169,3608041.417547727,27952798.028667547,1060027.3897016917,7047995.992861359,1504326.6801990357,1510584.316076001,48376.641212154,9772359.45300011,29249939.586875886,6220922.751754504,143269123.2760448,15961573.251162939,7383049.3558875555,15541318.345901124,3869678.1500966307,11772968.115008838,1107793.0395251294
1994,5859560.901683795,49065834.679459035,4653429.651459105,3059938.7977082985,12380926.489234397,12978479.809820918,5256688.736806471,10259834.682753704,5548050.600876131,1362129.4834074215,45793221.52360185,3795659.1100699063,2782689.5571018667,485966.8171536117,839070.4287853589,50739.40218144571,5786473.214830057,31531847.68598997,8352955.277217554,165295543.48708057,16328413.037295839,10533399.91395108,17729234.37460113,4113466.993940077,11253980.94640596,1935507.0000438658
1995,4307121.023232402,43589860.944191694,5374523.876370907,3683509.725080965,36635919.5127062,10121651.468943566,4694827.543621615,11015216.464406189,8126504.844520138,5117121.668986503,34971236.18544,7107244.652377187,3820144.820634722,273737.73753145296,631560.227602921,41694.2511630871,9536332.011326995,33909993.03132162,8952368.126802366,180344726.97852895,17397082.775675848,13666256.765853828,20058433.614546508,4847715.239763388,12505771.859734558,3228289.721317275
1996,5685669.437589482,53570859.176646724,468175.51586078014,3191185.925293848,17754449.943602446,8379418.017296333,5904258.297728988,12177527.489376971,9465900.728743264,3811600.8268212476,45348087.45998326,11579854.033479135,5340408.045561405,240472.0153650109,626989.4518062047,33661.45363680149,11870682.633929895,39106777.16890275,10208751.72199786,178791647.36778662,18363285.654388305,12890353.961497705,20318429.16801377,4435399.138829584,12350835.010230308,3776438.7695583445
1997,11193653.416765248,58681438.545672774,12893322.898474505,4509828.080021473,14707752.611901395,21917690.71895643,6324034.006821851,11595997.623615306,9080073.485559978,6061055.540560914,57624527.39717913,5276357.699554473,9714542.663645577,239368.20741394538,1606375.1143521047,34500.99711800392,17043142.90869529,31528609.31734057,7970170.008670949,159347179.43113437,14009376.43814214,8974377.846796917,16055241.432502935,4645744.585926078,11424982.908989556,3476924.150225904
1998,7699854.206122483,63133606.18645841,13769576.616717756,3788382.3588054175,8121666.854174274,17810716.189053707,8646681.616198333,17609919.856860634,8062018.469118076,4581965.589934952,58273283.02777575,8701454.391057745,3664349.6550853373,281487.9251919225,1357546.1825048851,35688.28064185336,42663538.489698336,37612367.61782586,2045597.89487902,160017559.1212967,9618052.358527385,4904550.529287417,9122916.06390437,5213046.300762768,11334924.663329234,2086948.1312849785
1999,5886152.350724798,62629286.07737894,10889505.268963616,4873704.173832208,2234694.7463829033,7362684.331000815,4955481.3105636025,13093161.62793291,8310818.325247963,4826257.459884701,60860493.26076638,6618781.613188008,2577573.5468693,283512.28774287924,1275865.2048237463,36992.955404385975,9617394.373285659,47195251.99016635,7891105.533088531,186956653.47026232,9672247.410124231,7230839.356827937,12933327.588062938,6165994.510309025,12921825.615630241,3349640.889456968
2000,5262965.042611077,57580929.96675162,15700366.224521752,4502237.064974423,12712275.23443432,1364564.1015233698,3566855.5943020172,8415408.351637999,8643332.14258434,4806166.901968535,64906200.28854475,10541815.419054752,7662169.971516502,276197.581048865,1510868.5506345741,4115494.375559936,206703.2182623427,34865141.93296364,13527974.177815849,205589140.84322494,19019955.33775282,4881161.70494356,20578473.575335786,4563212.63582254,13911102.823384311,3590447.5393874976
2001,6398497.347039068,40589344.35725032,7555536.484802118,3266961.790304123,7664898.0727633955,9052492.630003702,5723461.066951443,20400142.635172643,6126663.826714467,3978511.151123294,51461981.61364748,8733469.693415932,2776750.6093881875,1247759.8617038806,1646934.7369481206,5873254.898560433,2680600.3377139466,40981023.12559512,10565358.088602245,178631297.9328777,19198003.67539945,2058250.110685096,18811020.885791186,4265252.191666899,13656900.447517807,2680113.055998492
