time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
1981,4959579.2829878,27341665.79207847,9210462.938072192,992630.8011506953,3639969.4114045314,6176880.467704064,3238465.123114305,1883465.279058413,902141.8335029467,837815.3579311881,23894770.126000527,2587758.121684404,1883233.2038550922,2425972.701316222,1766242.6865438581,9040344.110299982,4441575.329752901,10008728.807078045,3095771.1476494377,15523418.361841869,4405372.213733403,2045645.566417607,11835295.583736526,2884648.7972423052,1504823.1862888548,3070774.968651401
1982,1605065.1504588763,19287391.18168483,3066955.5737187993,660516.7474786573,2645577.5372589664,4334186.158064297,3498687.6656671925,1663260.1506189026,1001815.1494910887,743914.6291486197,24214440.371586777,2533147.721087825,1727179.7773982033,2077835.9379886377,1628057.0972032617,7672184.4652036745,14411320.817203471,9890860.317023344,2238515.3235737835,16999045.214594938,4980758.444231445,1936008.3030089173,13224705.135355696,2821515.7460703766,1699690.5200983437,1566435.9071741172
1983,2047932.16986134,64015975.917070106,272096.5664756206,811547.6410982673,1342046.3989165835,3303643.493219298,3686089.747379902,1413820.8379649408,852978.8893715501,709715.0987198992,30369817.07765479,2854783.538447129,3203971.684259139,1854687.2800375484,1369687.3980675403,7253252.6606881805,12560640.753272237,10974916.952049633,3082588.962913113,18731365.14223616,5163475.162333465,1514158.2997060085,15634878.473161852,2220668.387030641,1766848.2941463247,1172009.8562271874
1984,5244192.727109987,61260126.79053618,1728984.338122586,1126027.960837642,2954151.0536970333,4159827.724986772,4273657.837259874,1809835.5576915818,900113.2924716617,782973.6942103235,36397631.9211472,4733140.758144044,3516872.697362752,2272288.2934631933,1675555.0536513035,8677771.127475351,7948644.560120564,10556390.152375074,2775481.5865664296,19418549.62896408,5334125.638827401,1927663.8001948819,14332661.081827022,3246480.343869759,1970032.308131719,1987970.8752781553
1985,6804463.916647928,64386554.84909576,3901799.539186797,838298.804149211,5979981.39144276,4617627.554679718,4253065.773354014,2443829.3935994385,1018968.0627909234,683665.8117330354,40761607.05669963,4468191.1463672025,2984555.448345105,2089191.1555491455,1710298.72082866,7843011.398691055,6314928.793029867,11459142.196950233,3070245.145378427,23046682.848231293,5565045.469367634,2025101.3512681734,17918276.908942316,4363983.821144067,2060875.597581393,1438577.887869869
1986,7358833.504628831,63721748.756519675,10089933.643689675,891453.6357570713,8522839.294916043,10389599.871910494,2684315.491320798,2055719.2002625726,1127942.1855012276,806466.9942283011,44679384.89064058,6428409.22528226,2254480.3966554957,2286940.6896394202,1740723.3699869586,7546873.7049806295,15872336.335389761,12887227.806471765,3181506.224403096,22925488.224418357,5283916.2900258135,2481099.638305993,16506854.703543037,3566193.2620179285,1951040.300704168,675104.0292213634
1987,6625461.134465868,60817562.06173323,4333453.29771746,1228990.3260374179,9298536.70641911,8234248.388044154,4307554.529776541,1648441.5442628681,1127216.787623456,625142.3175169342,50865384.387890816,6050617.19054776,5351035.9047366865,2171236.0162977455,1515156.9495423387,7129826.447947153,8665957.449497012,12712051.30336628,5306703.362229427,24752744.373849306,6044711.322082622,1826036.4345127363,19743885.82574492,4058866.9686543453,2148356.478462033,1755798.9017873707
1988,7815191.644055574,72023297.9529818,5870334.231124351,1068259.9341602058,4098945.8453816,6933148.248481644,4897867.198316767,2573612.5844710283,1530342.2462923971,844174.8059257257,63557096.67566472,5100813.51871628,2511853.6301187905,3361082.115770064,2053337.8787822234,12303055.86117336,4337202.6462273095,14479124.744518513,4556923.774880309,28320581.597993333,7797326.342245852,2313019.4144614367,23087357.231651433,4147387.8468371234,2173355.022821823,2736306.080690248
1989,6353162.901660911,55668116.797621354,9918902.116282333,1247399.5686884236,8908149.874685947,3575707.5651492453,4181030.306908358,2143817.0580025865,1045169.3999466229,809311.3167557626,54949910.97241479,5352606.955814184,1841463.3249019783,4132391.6912328266,2623797.344730949,15709663.151115695,7608205.455159687,14293516.196725972,5407419.206945069,25595120.009358633,8165655.934442218,3382624.7577139367,22575350.067230385,4673044.560706832,2010362.3226562636,2416481.8867055723
1990,4167846.1712104883,39261042.87777674,9379252.244727168,861735.9607338884,2351348.6166940574,3814234.3420035415,3909947.630746711,1302606.1625790936,1379374.8794623949,931790.3724442949,50930171.44337089,3753240.5114497948,6845378.670105082,7940911.264145836,4792302.265766521,24811107.792226322,5961101.9370674165,13333085.607372666,5919572.67045937,30673716.64358158,10706272.977977984,4224875.124094346,27464336.245212372,4482478.8622451415,2300944.100870313,2010795.3209732617
1991,3242611.5555366785,34288894.466535755,9331049.604499847,435731.0782120378,4169108.733034081,13852504.228578141,3051172.368703612,2551961.812693558,1045000.2449167124,681380.7078696076,45998438.739822015,1086579.541637012,3334458.6709329025,3724804.316789016,1874307.8846900659,7461630.8109510075,15994716.6966821,13274259.570072392,6600522.791318866,28376689.76046997,7175417.387201916,3486705.008130663,21913008.55255133,3142248.563690766,1994344.808699601,1675355.887909122
1992,3486213.236005761,52324384.93526015,7831795.077337562,1113108.4686107652,5077930.935187559,14215482.263279645,3777092.5193386152,2808372.556244447,1129101.5370606044,852653.1301109529,46267439.137832314,600294.3860069443,3900535.020546956,1039637.3751718495,1085367.662879333,6266133.622118796,11195903.404358659,13275103.11635987,6560942.68436191,33537720.98757267,9143817.406791314,3304535.3290700517,19729837.240791757,3452039.9404170737,2885840.0145833776,1073111.6508687038
1993,5705778.734991895,55745946.70463636,4913598.093911995,920415.9650446983,6866828.633744335,9769916.834863039,4413154.794703,1870164.1960416406,1170010.7320510913,564797.9564654962,35152610.19149921,1481061.8637620609,6796202.70134113,975203.9044298676,965767.1626981767,523748.3055713572,10290767.477700356,15148465.117410371,7020448.842608369,35685337.85399557,10907549.36702146,4068416.7504787017,18445542.529623836,3973400.371737462,2953023.368839213,995155.3829082716
1994,6208292.938712083,56579420.82948493,5292423.436199125,1279189.2757194983,8891605.93736719,9511574.48312438,3978608.8205129514,1777951.3981162298,1271972.7852819785,543080.9499528625,44618104.66388506,3793211.937535438,2325539.3483866793,424776.7081360406,587487.2987018143,509248.9990465211,7603454.114937901,16280585.241621483,7423864.850994219,34471553.56301359,10269540.031509358,4796478.366020508,21338091.68553527,4355175.234219783,2583945.5089763976,1394673.462812834
