time,class_ 1,class_ 2,class_ 3,class_ 4,class_ 5,class_ 6,class_ 7,class_ 8,class_ 9,class_ 10,class_ 11,class_ 12,class_ 13,class_ 14,class_ 15,class_ 16,class_ 17,class_ 18,class_ 19,class_ 20,class_ 21,class_ 22,class_ 23,class_ 24,class_ 25,class_ 26
2023,349454.48772485566,2270242.338181174,197970.28084899133,70947.63945406073,560661.1470112453,292777.7915352243,181132.83865545908,124284.9483914061,57862.29868725364,50712.65012505456,2660825.5342865344,690321.0093242312,226966.77307349362,67264.25366358344,131782.9434235384,224755.32326600346,383099.8551598871,487564.7990650311,183786.1016778671,5133179.49965937,328093.18143076694,235108.29113507806,423703.89671387424,321523.37794367195,146354.6221510483,42641.88189657112
2024,356964.583663346,2465352.3026137147,209903.61969652574,70631.03986433223,541273.3577286727,324634.38424208993,198173.21686798148,120112.89725070391,65923.90240369576,60544.368292578525,2937626.875792108,805700.2581360206,428191.2099349184,27968.664681932183,78837.31026945013,229408.60199533886,383271.3281530827,1015006.9156769959,215320.2496609017,6332104.329984491,311355.585044873,306280.9596200088,410089.0818930876,386719.75713680807,240511.00417076756,73210.10266369174
2025,463052.4369874512,2877303.4084298788,363251.47917009157,231254.47470255275,570711.834494801,382674.603414077,171654.68564254564,124930.33850379029,124520.44215085996,61481.88654391299,2892879.9454709543,772427.822146614,307305.65769689466,30935.17518569124,42231.81999818095,105474.81607927926,913711.2040943002,1379702.9515144604,232400.33256789498,4479712.669700269,335787.2755652101,567992.178853438,558852.4561539756,419955.87846627284,355729.0410932364,154710.3130239187
2026,501568.7071200583,2953356.369522691,325326.65970278694,84436.07763704771,395916.9733644519,315385.99274383864,186175.1934141382,174731.1298314753,150785.785873729,68680.0045272276,2509769.4917889517,827896.0686033535,299920.2103386626,29660.122418688192,116816.76000653656,115171.41614477625,972449.7768523216,1597889.3334055205,240786.09644171532,4331357.552592848,352449.79156425764,468749.3008365826,682674.9336861917,367247.58666344057,385387.6982121526,109754.1466618941
2027,507757.43740538036,3087055.2894255165,345138.430291015,117493.93132882993,447602.4050932355,422876.56715004385,190304.16262235428,234285.75053696765,181539.90102545253,69189.47174545492,2483285.8245152277,569689.5633149222,348782.22015958535,41519.970362917375,229882.35018647587,124547.87257588637,965117.6822784671,1736136.180919341,178130.86103718454,5816345.087644103,481415.8832636045,617795.8334214546,634599.2443067105,443667.89421563,416008.8237666674,110126.83482967959
2028,545580.2088473253,3370710.360263649,507188.7243710943,142126.56938823243,432680.0356893621,435835.8714016417,213089.9201384464,290315.80766437,204980.35407705617,74336.72854001286,2633392.9894677815,867006.327061951,382370.8182233161,56114.57972224634,233017.82208337352,129130.523491283,1102037.9252630614,2023653.3882828418,212102.44199037453,4675651.555683543,770151.6496755327,772245.0677433617,563364.437561012,447046.2427847455,603868.0377174261,145227.82221681467
2029,576758.8742373739,3641455.233779829,492165.3547654996,150151.64732940635,503722.06748942717,443965.8437331346,168567.0767021945,360608.12685843743,213275.2849253118,77354.60443941443,2731630.5827967282,1054186.5322848153,417344.71237600426,46690.91761240073,279350.97914200765,131466.67946311145,1164272.6680102246,2197292.073155012,226553.5390961537,4627150.600251759,941163.9514792633,887158.4936719999,819204.7266314377,456024.68835548963,607179.6269139431,109722.61402780555
2030,598426.4891590235,3886357.9172676923,436911.19898790057,181862.48214575226,491244.05555678194,451286.2917180112,256427.90238501166,423219.8070961513,205865.92113907068,81443.14705079235,3054202.4487600373,1003842.1511251862,480192.0364398149,71227.25097022782,270023.3479953302,156468.5385597128,1332535.9723437184,2098236.0002581775,255949.7635834052,4480596.470196358,1070884.1900312388,860007.6162084531,498327.43526065414,465237.2082804129,661570.0918879602,381084.76868847886
2031,629714.1555189937,3311623.3003830127,512751.7693726357,200978.94403786687,539484.7939200087,522778.69273621123,252892.15735997044,460139.382242483,200792.52631895506,87860.37596063023,4329454.575104472,1332526.8120976114,546750.0021654714,108413.45810536023,224682.07008430405,183800.41795966064,790528.4678720966,2160449.6347345063,268848.7092019728,4264201.884379979,1153275.038970072,816657.4937790064,518069.0342897889,469133.59982425376,744338.6942314277,75637.65092701596
2032,672570.2843126344,3274540.9097180753,581485.7217501111,212401.4651318608,595431.8302763917,633382.8830278012,366374.00071281806,470886.2886881738,202603.28661048634,96498.02076441534,6297425.9119782485,1945263.354277096,611132.4228970698,135927.00321519346,182726.92097700931,227845.24966590587,764734.562133901,2191284.0503290473,307976.2981469111,4289999.484249967,1172411.7681650976,767607.3179288546,518062.51746201824,481898.13176341896,780932.8761570071,76183.24433652086
2033,744349.0549631454,3231568.226593715,520642.39301502024,212475.26835061054,654845.2750678551,650456.8197657067,551440.5102556765,493804.7151061139,214528.5516337502,104465.76783442426,5711838.1544577805,2487655.289617646,641763.7159365714,153216.78413339742,154999.91239762204,270235.7165449145,818487.2612082206,2378277.583849337,300419.5497272695,4369425.697329214,1069897.4891762957,837745.0492468703,521953.17420727,523404.8676017259,775192.5353840337,83445.71599173678
2034,855303.4506770963,3443593.3728192323,527536.8954582937,218370.42584489108,702209.3928890751,783106.8101470786,792170.4656524904,489481.93634048087,227256.9791252469,115570.35264309922,6094013.815997393,2883749.5111723538,663978.0211637786,167981.52448415445,138874.64381578253,238190.45213824615,923325.1534549632,2500048.051439061,300327.7096422956,4577957.650629044,1084908.7662330824,840658.1101993417,545108.9207453653,567060.4326290047,936862.5825600775,97127.87646731177
2035,886502.2698003199,3684618.4798876946,546519.1271891705,229180.07586897447,781057.0800366177,885407.8456661787,1017046.6332680049,506809.20396330056,233070.55381030473,129319.07679700166,6461947.369089214,3375685.1546133026,695929.6034072342,168932.0534120987,158622.24416392847,204645.56434880555,989060.6382412142,2601613.9692778285,297738.6789609525,4866275.123070718,1148381.397690193,891624.5936205735,558762.9357595779,614196.352295661,1122572.3941644214,125547.78064039984
2036,892227.7680561276,4456557.461551413,535121.2136830358,257634.3692102286,921745.5442750765,938127.6777166537,1122084.545155398,545978.3513271061,236145.4737934458,145889.94794822112,5916449.139026681,2019622.3865833525,700907.4588604034,183116.5656844886,224820.11537206682,374037.96033805574,1141827.9916114947,2491239.727567948,267733.8124888326,5040564.145186325,1217757.5991902133,976136.7649998048,610668.6403881725,683635.8573293242,1278766.891416347,162865.54778447858
2037,923547.3594669222,5196412.931416656,561675.0733686978,287172.52802953974,991805.7723127487,967845.0103129512,1158098.8902077856,590784.9684818868,248059.66042154835,157564.5532987622,5186409.769211743,1711277.0942946144,669887.4613063867,173901.55743420622,262278.38114931475,334929.77059027826,1228323.7029945569,2468158.124295077,186253.22166520418,5397931.144763507,1283459.8000166784,1049867.7295643857,629383.8856077105,712028.9437254913,1406507.1382203598,190233.41794582322
2038,958627.2500044712,5139429.283760488,653088.0171851901,292344.9773089389,912124.9515379064,1044339.5847579946,1089686.076127033,639609.920786649,254129.42374401804,173369.35731277164,5053845.5163605185,1460095.2638501846,710645.5451410469,196580.4119886431,286810.2183380619,313794.9393897985,1238119.6552662095,2536386.676058512,197478.3604304929,5712809.865237728,1365181.582116949,1093070.409589743,623370.4741480339,723511.1916730839,1603663.283891825,216754.96008058984
2039,963927.4095910337,5679335.564593696,757544.0198862404,336441.2159028689,959959.4475650985,1061996.513464451,997152.5588004041,713972.9507402957,255446.54538020544,182371.74868057302,5235081.818481097,1373678.5478293377,741249.9375724714,221310.511045497,313367.6765260017,326345.5549955836,1406980.3512034619,2840116.9331023362,204636.19060140243,6007718.79682918,1431753.5127727208,1155779.0431718868,618954.0748621925,734869.3420937132,1690485.6439542542,231437.20111988793
2040,945182.7535681166,5930970.244961802,791840.7642495994,359030.35479823453,1022570.0411332268,1079313.396359331,924851.0563961007,757893.512688213,281184.51975069154,189051.4077269626,5374097.81204682,1388703.4089156152,759516.3420142548,259292.65898791875,306887.2000422853,332393.3020023067,1549689.5302277438,3020887.826708412,207387.16941609766,6182872.239507632,1482005.2713943645,1226409.4131934687,614377.9521427396,736020.6152420397,1755005.4932420547,230010.61480234517
