years,regions,Buses,Trains,Hight Speed Trains,Cars,Planes,Bikes,Trucks,Freight Trains,Ships,Inland Ships,Freight Planes,High Speed Trains,Inland ships
1992,3,192263300000.0,10587190000.0,,244193800000.0,18976360000.0,47382540000.0,90875280000.0,46995220000.0,466333100000.0,,553820000.0,0.0,32768410000.000004
1992,4,142619600000.0,7853502000.0,,67146170000.00001,5217947000.0,35148040000.0,353290400000.0,58223210000.0,258254400000.0,,1436415000.0,0.0,95228880000.0
1992,5,334545299999.99994,18422100000.0,,384583400000.0,29886080000.0,82447360000.0,368369810000.0,51109340000.0,615471800000.0,,2624446000.0,0.0,89927970000.0
1992,6,331473900000.0,18252970000.0,,421005200000.0,32716429999.999996,81690450000.0,386859880000.00006,63773310000.0,731633400000.0,,6208015000.0,0.0,126701500000.0
1992,7,186487700000.0,10665150000.0,,213768300000.0,28524810000.0,74750900000.0,74411810000.0,43492620000.0,972363200000.0,,625651000.0,0.0,431918800.0
1992,8,280840200000.0,19757600000.0,,124119200000.0,11763470000.0,166704400000.0,15961067000.0,12525550000.0,336009100000.0,,992607500.0,0.0,5131181000.0
1992,9,177718500000.0,12502810000.0,,52021700000.0,4930390000.0,105492300000.0,6613838000.000001,4819221000.0,93883750000.0,,715330000.0,0.0,1924015000.0
1992,10,43533730000.0,3062675000.0,,21131820000.0,2002781999.9999998,25841270000.0,135444400000.0,129130700000.0,472852700000.0,,988468500.0,0.0,38076570000.0
1992,11,675920400000.0,254341200000.0,,3237367000000.0,384576300000.0,140537300000.0,752529850000.0001,315448900000.0,12363790000000.0,,42211425000.0,135481100000.0,963158200000.0
1992,12,356085400000.0,158410600000.0,,418704400000.0,15783209999.999998,58839490000.0,67873891000.0,351405100000.0,131751400000.0,,134235650.0,0.0,49844540000.0
1992,13,99131030000.0,37301890000.0,,179247100000.0,21293290000.0,20611320000.0,81901298000.0,14099600000.0,433804800000.0,,603617000.0,19869770000.0,255302300000.0
1992,14,208086900000.0,101562300000.0,,92836180000.0,37222670000.0,29429700000.0,33129420000.0,509419400000.0,155382300000.0,,48665075.0,0.0,3228244000.0
1992,15,163227100000.0,79667290000.0,,72822360000.0,29198130000.0,23085180000.0,75980540000.0,549341000000.0,56213830000.0,,186415600.0,0.0,121715700000.0
1992,16,518644299999.99994,253137999999.99997,,330225100000.0,132403799999.99998,73351790000.0,231149330000.0,2727008000000.0,440489100000.0,,957777000.0,0.0,68511200000.0
1992,17,208615200000.0,11930610000.0,,292106000000.0,38978040000.0,83620380000.0,615651500000.0001,46959400000.0,3039062000000.0,,21175560000.0,0.0,1912582000.0
1992,18,1170414000000.0,203829000000.0,,185819900000.0,26484690000.0,587240200000.0,254106300000.00003,237659200000.0,49631670000.0,,617442500.0,0.0,80633870000.0
1992,19,270249799999.99997,20907580000.0,,77098350000.0,24986920000.0,30228680000.0,91303830000.0,8271498000.0,417431700000.0,,5534665000.0,0.0,50175230000.0
1992,20,811325300000.0,289083100000.0,,27217750000.0,65712870000.00001,843992400000.0,258180630000.0,517702200000.0,471819400000.0,,10775395000.0,0.0,862157900000.0
1992,21,1139392000000.0,88147760000.0,,206013800000.0,66767310000.0,127446100000.0,333398000000.0,10575360000.0,2809702000000.0,,15908885000.0,0.0,259605400000.0
1992,22,802123500000.0,62055400000.0,,107187600000.0,34738570000.0,89721170000.0,248658680000.0,6271893000.0,1219671000000.0,,199542700.0,0.0,130074100000.0
1992,23,414042600000.0,306645900000.0,,741222000000.0,211767500000.0,31218580000.0,296269010000.0,115042600000.0,1790890000000.0,,8461955000.0,220355900000.0,1331436000000.0
1992,24,77281390000.0,57235700000.0,,138349700000.0,39526580000.0,5826974000.0,49131520000.00001,49417480000.0,356038900000.0,,4249052500.0,41129600000.0,465043700000.0
1992,25,358134600000.0,62369570000.0,,38494390000.0,5486559000.0,179689400000.0,107537510000.00002,3739974000.0,1023700000000.0,,1094267000.0,0.0,18378740000.0
1992,26,98131190000.0,6903701000.0,,29217710000.0,2769127000.0,58249880000.0,36157792000.0,21562460000.0,219764700000.0,,57910650.0,0.0,13725730000.0
1993,1,28589880000.0,5983927000.0,,539562699999.99994,81153480000.0,4440582000.0,71554322000.0,167772900000.0,305832400000.0,,1228327500.0,0.0,49365100000.0
1993,2,258929000000.00003,54194440000.0,,4886640000000.0,734980100000.0,40216880000.0,1997643800000.0,1781854000000.0,11010350000000.0,,39570690000.0,0.0,718372900000.0
1993,3,192274400000.0,10587800000.0,,253998100000.0,19946960000.0,48412860000.0,88135970000.0,46387010000.0,451689300000.0,,579407500.0,0.0,32984949999.999996
1993,4,142242700000.0,7832749999.999999,,69653520000.0,5470024000.0,35815370000.0,355106070000.0,59226230000.0,259071900000.0,,1502545000.0,0.0,96473520000.0
1993,5,333473000000.0,18363050000.0,,398719200000.0,31312189999.999996,83965320000.0,410959740000.0,53889380000.0,679429900000.0,,2743480500.0,0.0,93259170000.0
1993,6,330845700000.0,18218370000.0,,437053400000.0,34322640000.0,83303790000.0,383964630000.0001,64425610000.0,719097700000.0,,6501730000.0,0.0,128370600000.0
1993,7,196678700000.0,11247970000.0,,211422000000.0,29479950000.0,76118740000.0,74179189999.99998,43960670000.0,954282600000.0,,644879000.0,0.0,428329700.0
1993,8,295559300000.0,20793120000.0,,121620300000.0,12742850000.0,171408600000.0,17009332000.000002,13164330000.0,362209800000.0,,1075217500.0,0.0,5324006000.0
1993,9,186395400000.0,13113250000.0,,50800600000.0,5322668000.0,108099400000.0,6771173000.000001,4934284000.0,95708050000.0,,769671000.0,0.0,1969657000.0
1993,10,45569300000.0,3205881000.0,,20595150000.0,2157872000.0,26427760000.0,135114000000.0,129854300000.0,462711800000.0,,1057901000.0000001,0.0,38702230000.0
1993,11,671859600000.0,252813200000.00003,,3287156000000.0,414260000000.0,140521900000.0,714931440000.0,307454600000.0,11846910000000.0,,45443010000.0,137564700000.0,964623700000.0
1993,12,320088200000.0,142396700000.0,,431180900000.0,15798790000.0,61058810000.0,61167058000.0,328392000000.0,119241000000.0,,133759099.99999999,0.0,47127660000.0
1993,13,99703570000.0,37517320000.0,,184161400000.0,23208730000.0,20853370000.0,84822126000.0,14515870000.0,446634700000.0,,656230000.0,20414530000.0,260205600000.0
1993,14,202484500000.0,98827900000.0,,98152470000.0,25610450000.0,29739590000.0,26454142000.0,406776200000.0,124074200000.0,,38859510.0,0.0,2577783000.0
1993,15,161003600000.0,78582050000.0,,78044980000.0,20363900000.0,23647150000.0,70051320000.0,524275800000.0,53593390000.0,,150889300.0,0.0,118804900000.0
1993,16,505776499999.99994,246857500000.0,,349893600000.0,91296060000.0,74285100000.0,214166190000.0,2591935000000.0,414334500000.0,,766454500.0,0.0,66541170000.0
1993,17,220950100000.0,12636030000.0,,290127200000.0,40454320000.0,85512250000.0,631919800000.0,47898260000.0,3120891000000.0,,22385675000.0,0.0,1978417000.0
1993,18,1218438000000.0,212192400000.0,,196754900000.0,24400180000.0,597341700000.0,264040120000.0,243782700000.0,51271590000.0,,563633500.0,0.0,82689790000.0
1993,19,278657300000.0,21558010000.0,,86658980000.0,28120580000.0,30084090000.0,98248810000.0,8544209999.999999,439492800000.0,,6173145000.0,0.0,51702760000.0
1993,20,899906600000.0,320645500000.0,,37893750000.0,74643950000.0,847611100000.0,311697000000.0,569025700000.0,535865199999.99994,,12096380000.0,0.0,918097100000.0
1993,21,1181937000000.0,91439250000.0,,232959900000.0,75594820000.0,127603000000.0,364789880000.00006,10967410000.0,3008652000000.0,,17711020000.0,0.0,267681200000.0
1993,22,830492700000.0,64250150000.00001,,120976900000.0,39256650000.0,89660750000.0,269386940000.0,6622181000.0,1287287000000.0,,220475750.0,0.0,133010299999.99998
1993,23,411728500000.0,304932000000.0,,750916000000.0,217731800000.0,31388029999.999996,280262260000.0,112374700000.0,1717401000000.0,,8691975000.0,223237800000.0,1313729000000.0
1993,24,77624430000.0,57489770000.0,,141572500000.0,41049640000.0,5917681000.0,51404939999.99999,50937220000.0,367577300000.0,,4412462500.0,42087700000.0,476229500000.0
1993,25,375206500000.0,65342660000.0,,41019560000.0,5086962000.0,183945800000.0,111277030000.0,3845346000.0,1052269000000.0,,1004096500.0,0.0,18928900000.0
1993,26,103187900000.0,7259450000.0,,28605500000.0,2997162000.0,59843470000.0,31335910000.000004,20095440000.0,180831100000.0,,62537650.0,0.0,13542760000.0
1994,1,27531320000.0,5762368000.0,,548760300000.0,86611290000.0,4455221000.0,76287211000.00002,176833000000.0,328466700000.0,,1310800500.0,0.0,49934990000.0
1994,2,249217900000.0,52161880000.0,,4967466000000.0,784019200000.0,40329370000.0,2091045000000.0002,1853900000000.0,11576660000000.0,,42404605000.0,0.0,728742200000.0
1994,3,192967900000.0,10625980000.0,,255892100000.0,22061060000.0,49582290000.0,92030690000.0,47072950000.0,469559700000.0,,637507500.0,0.0,33763739999.999996
1994,4,142400800000.0,7841450999.999999,,69998390000.0,6034726000.0,36589280000.0,363781010000.0,60588770000.0,265037800000.0,,1650963500.0,0.0,98289560000.0
1994,5,333711600000.0,18376190000.0,,400535200000.0,34531080000.0,85745810000.0,417322060000.0,54600980000.0,689541600000.0,,3009938500.0,0.0,94965020000.0
1994,6,331436100000.0,18250880000.0,,439512900000.0,37891440000.0,85161130000.0,371107639999.99994,64410810000.0,695088800000.0,,7161900000.0,0.0,129833200000.0
1994,7,202873500000.0,11602240000.0,,222389600000.0,31156360000.0,77210310000.0,75406160000.0,44722410000.0,969989600000.0,,686023500.0,0.0,436332600.0
1994,8,314861300000.0,22151050000.0,,127648099999.99998,14056330000.0,175705500000.0,17657112000.0,13614930000.0,377904900000.0,,1187653500.0,0.0,5496163000.0
1994,9,198110800000.0,13937450000.0,,53195580000.0,5857782000.0,110554000000.0,6752947000.0,4976218000.0,94326450000.0,,845383000.0,0.0,2008681000.0
1994,10,48258010000.0,3395036000.0,,21487990000.0,2366211000.0,26929940000.0,137672620000.00003,129339200000.0,467678200000.0,,1152742000.0,0.0,39593600000.0
1994,11,666967300000.0,250972299999.99997,,3395401000000.0,450510100000.0,138897900000.0,739454110000.0,314711500000.0,12126820000000.0,,49373440000.0,142094700000.0,975386300000.0
1994,12,295169500000.0,131311099999.99998,,448440500000.0,17212020000.0,62246920000.0,62669255000.0,333258700000.0,120835200000.0,,144383800.0,0.0,47798950000.0
1994,13,100161200000.0,37689540000.0,,192500800000.0,25541470000.0,20858870000.0,86320515999.99998,14775750000.0,454134300000.0,,720143500.0,21338950000.0,264862200000.0
1994,14,180738800000.0,88214330000.0,,105141900000.0,21138910000.0,31181620000.0,24137422000.000004,381820400000.0,115403000000.0,,30613750.0,0.0,2486791000.0
1994,15,145675300000.0,71100640000.0,,84744210000.0,17037940000.000002,25132350000.0,56626170000.0,423799800000.0,43322360000.0,,122614500.0,0.0,105902000000.0
1994,16,452639600000.0,220922600000.0,,375789600000.0,75553000000.0,78090780000.0,178479380000.0,2331155000000.0,360949500000.0,,605760500.0,0.0,62385380000.0
1994,17,228972700000.0,13094840000.0,,306601600000.0,42954300000.0,87143260000.0,644830700000.0001,48741590000.0,3228546000000.0,,24192230000.0,0.0,2033624000.0
1994,18,1315051000000.0,229017700000.0,,209813600000.0,27714740000.0,604588300000.0,289864820000.0,256644200000.0,55834820000.0,,637612500.0,0.0,85963400000.0
1994,19,284889100000.0,22040130000.0,,97182520000.0,30710850000.0,30026270000.0,107224940000.0,8876066000.0,468429800000.0,,6715675000.0,0.0,53495090000.0
1994,20,970529500000.0,345809000000.0,,48670440000.0,85179140000.0,851482800000.0,352453990000.00006,604710000000.0,582901300000.0,,13658900000.0,0.0,958013400000.0
1994,21,1215635000000.0,94046270000.0,,262820500000.0,83054450000.0,128123500000.0,396255680000.0,11311420000.0,3216942000000.0,,19322600000.0,0.0,276604000000.0
1994,22,852539400000.0,65955770000.0,,136222900000.00002,43048090000.0,89854520000.0,296998630000.0,7021527000.0,1388254000000.0,,239321600.0,0.0,137510700000.0
1994,23,406971200000.0,301408700000.0,,763893500000.0,229967500000.0,31619080000.0,267396879999.99994,110117300000.0,1658944000000.0,,9165685000.0,227095800000.0,1300298000000.0
1994,24,77489260000.0,57389670000.0,,145449000000.0,43786920000.0,6020424000.0,55759410000.0,53593400000.0,389528700000.0,,4706842500.0,43240140000.0,494464100000.0
1994,25,407347300000.0,70940020000.0,,44000170000.0,5812080000.0,187275900000.0,115663930000.0,3960206000.0,1089946000000.0,,1141727500.0,0.0,19538960000.0
1994,26,109828900000.0,7726653000.0,,29996530000.0,3303152000.0,61288990000.0,33412210000.0,21163130000.0,195203200000.0,,68824600.0,0.0,14084550000.0
1995,1,29210550000.0,6113835000.0,,558988700000.0,89856480000.0,4259363000.0000005,79439156000.0,182482800000.0,343868100000.0,,1347279500.0,0.0,50503610000.0
1995,2,264583100000.00003,55377840000.0,,5063203000000.0,813901100000.0,38580420000.0,2148226700000.0002,1897852000000.0,11911520000000.0,,43760815000.0,0.0,739642700000.0
1995,3,201936400000.0,11119850000.0,,270773600000.0,22849950000.0,49873600000.0,89541900000.00002,46400000000.0,457692500000.0,,659855500.0,0.0,34056860000.0
1995,4,148732900000.0,8190134999.999999,,73926900000.0,6238519000.0,36733560000.0,373177400000.0,62020090000.0,271337900000.00003,,1708106000.0,0.0,100099300000.0
1995,5,348485600000.0,19189730000.0,,422935300000.0,35690520000.0,86067840000.0,339276079999.99994,47082890000.0,560586200000.0,,3042305500.0,0.0,90031560000.0
1995,6,346344800000.0,19071850000.0,,464408700000.0,39190370000.0,85539120000.0,376812760000.0,65755200000.0,704495900000.0,,7327955000.0,0.0,132367600000.0
1995,7,214685600000.00003,12277770000.0,,234583100000.0,34387470000.0,77859280000.0,77419420000.0,45637610000.0,995449900000.0,,739838500.0,0.0,448791600.0
1995,8,345422500000.0,24301080000.0,,130065500000.0,14579680000.0,179476800000.0,18213878000.0,14020950000.0,389727200000.0,,1211188000.0,0.0,5657504000.0
1995,9,217280800000.0,15286090000.0,,54188270000.0,6074226000.0,112896200000.0,6925962000.0,5106330000.0,96570360000.0,,874807000.0,0.0,2064902999.9999998
1995,10,52582980000.0,3699305000.0,,21746440000.0,2437663000.0,27321400000.0,140921440000.0,130198700000.0,477715400000.0,,1182407000.0,0.0,40504700000.0
1995,11,677695200000.0,255009100000.0,,3460463000000.0,493197400000.0,137067799999.99998,762658570000.0001,322015200000.0,12416710000000.0,,53183550000.0,144817500000.0,985330200000.0
1995,12,290390000000.0,129184899999.99998,,459952700000.0,18122130000.0,62017200000.0,61656626000.0,329390100000.0,118481600000.0,,150039600.0,0.0,47365200000.0
1995,13,103030100000.0,38769060000.0,,198614200000.0,28307180000.0,20838430000.0,93567740000.0,15611080000.0,484549800000.0,,794957500.0,22016630000.0,271512500000.0
1995,14,161777500000.0,78959730000.0,,111338300000.0,21250210000.0,32326410000.0,19223799000.0,317845300000.0,91910540000.0,,30799525.0,0.0,2232577000.0
1995,15,132211300000.0,64529210000.0,,90990330000.0,17366560000.0,26418500000.0,43937316000.00001,365993700000.0,36340700000.0,,124483900.0,0.0,97848610000.0
1995,16,406505799999.99994,198405800000.0,,399265200000.0,76204380000.0,81228090000.0,142621140000.0,1911506000000.0,288431300000.0,,611327000.0,0.0,55558850000.0
1995,17,243638400000.0,13933570000.0,,325192700000.0,47669910000.0,88359480000.0,661203300000.0,49677410000.0,3318705000000.0,,26881480000.0,0.0,2099010000.0000002
1995,18,1398809000000.0,243604300000.0,,226886500000.0,31548210000.0,612585800000.0,321212380000.0,271399700000.0,61845010000.0,,719634000.0,0.0,89499330000.0
1995,19,289109100000.0,22366610000.0,,107485700000.0,33490449999.999996,30055930000.0,118546420000.00002,9265810000.0,507067900000.0,,7306905000.0,0.0,55507870000.0
1995,20,1003101000000.0,357414600000.0,,68526480000.0,100469900000.0,857003400000.0,397470230000.0,641472100000.0,634207600000.0,,15671930000.0,0.0,997861000000.0
1995,21,1241541000000.0,96050420000.0,,292545500000.0,91151510000.0,129071200000.0,436057080000.0,11730060000.0,3470955000000.0,,20937945000.0,0.0,287225600000.0
1995,22,868915700000.0,67222710000.00001,,151317800000.0,47147690000.0,90332930000.0,332981799999.99994,7484353000.0,1513406000000.0,,259862399.99999997,0.0,142964800000.0
1995,23,405832800000.0,300565700000.0,,788970700000.0,252197999999.99997,31072670000.0,266418130000.0,110436600000.0,1652368000000.0,,9847025000.0,234551000000.0,1303966000000.0
1995,24,78006610000.0,57772820000.0,,151651000000.0,48475900000.0,5972592000.0,56662630000.0,54381810000.0,395341300000.0,,5186025000.0,45083900000.0,501538400000.0
1995,25,435521500000.0,75846610000.0,,47825370000.0,6650045000.0,190729600000.0,122215660000.0,4107015999.9999995,1145768000000.0,,1282186500.0,0.0,20209390000.0
1995,26,120384400000.0,8469254000.000001,,30538050000.0,3423158000.0,62550090000.0,34030273999.999996,21627460000.0,198051500000.0,,71053400.0,0.0,14455810000.0
1996,1,30179070000.0,6316549000.0,,574883300000.0,96767370000.0,3928557000.0,81078987000.00002,184962800000.0,352512800000.0,,1437180000.0,0.0,51185960000.0
1996,2,273864200000.0,57320410000.0,,5216859000000.0,878129100000.0,35650240000.0,2185105000000.0,1925880000000.0,12172740000000.0,,46995430000.0,0.0,754056100000.0
1996,3,200766300000.0,11055410000.0,,279018900000.0,23801940000.0,50919780000.0,95581920000.0,47484710000.0,486957300000.0,,688974000.0,0.0,35063770000.0
1996,4,147672400000.0,8131742000.000001,,76075760000.0,6489705000.0,37453740000.0,389356110000.00006,63897650000.0,282737700000.0,,1781407500.0,0.0,102507800000.0
1996,5,346013200000.0,19053590000.0,,435244300000.0,37128880000.0,87758350000.0,327441110000.00006,46786710000.0,541238900000.0,,3106052000.0,0.0,90922310000.0
1996,6,343959100000.0,18940480000.0,,478024000000.0,40778240000.0,87237390000.0,409803990000.0,69095810000.0,764724300000.0,,7577330000.0,0.0,137247500000.0
1996,7,220802000000.0,12627560000.0,,237904800000.0,36781650000.0,79088550000.0,79930890000.0,46640660000.0,1040674000000.0,,785223000.0,0.0,467195700.0
