,wt%,BEV,FCV,HEV,ICE,PHEV,Trolley
HFT,2044,0.0,0.0,13014818.650057072,0.0,201384444.35179678,0.0
HFT,2045,0.0,0.0,12713251.258404316,0.0,205805775.07045856,0.0
HFT,2046,0.0,0.0,12104776.366247928,0.0,208774388.9929357,0.0
HFT,2047,0.0,0.0,11968776.777767282,0.0,214525104.47395113,0.0
HFT,2048,0.0,0.0,11891086.441117184,0.0,220109729.52150437,0.0
HFT,2049,0.0,0.0,11848722.976733876,0.0,223847744.9023703,0.0
HFT,2050,0.0,0.0,11736134.128819387,0.0,227222101.78116572,0.0
HFT,2051,0.0,0.0,11296727.782418974,0.0,223346555.22516236,0.0
HFT,2052,0.0,0.0,11085390.745135764,0.0,224898171.15195882,0.0
HFT,2053,0.0,0.0,10847368.972456982,0.0,226460622.11372086,0.0
HFT,2054,0.0,0.0,10447354.642650586,0.0,229156884.66150326,0.0
HFT,2055,0.0,0.0,10220719.314704029,0.0,231839979.0028427,0.0
HFT,2056,0.0,0.0,9780277.543034941,0.0,233843701.86961323,0.0
HFT,2057,0.0,0.0,9418474.576248156,0.0,238193443.80142727,0.0
HFT,2058,0.0,0.0,9306136.434295956,0.0,242037802.1173837,0.0
HFT,2059,0.0,0.0,9036477.008026585,0.0,246650842.85480943,0.0
HFT,2060,0.0,0.0,8663939.898048121,0.0,251648503.10214776,0.0
midi_bus,1971,0.0011685354131402447,0.0,1153.0981882651542,0.0,0.0,0.0
midi_bus,1972,0.0016422762225037045,0.0,1579.2732421692972,0.0,0.0,0.0
midi_bus,1973,0.0017384636783631812,0.0,1658.1678349212457,0.0,0.0,0.0
midi_bus,1974,0.0017443829873508966,0.0,1684.4711380974052,0.0,0.0,0.0
midi_bus,1975,0.0015552148259589476,0.0,1468.0932456292733,0.0,0.0,0.0
midi_bus,1976,0.0015336260427751874,0.0,1411.5522574345862,0.0,0.0,0.0
midi_bus,1977,0.0017420725309258464,0.0,1733.4995423620555,0.0,0.0,0.0
midi_bus,1978,0.0018198545383432824,0.0,1728.4371684670423,0.0,0.0,0.0
midi_bus,1979,0.0018932339718476317,0.0,1821.4008817741512,0.0,0.0,0.0
midi_bus,1980,0.0017764663549624366,0.0,1712.7813571497957,0.0,0.0,0.0
midi_bus,1981,0.0017379108506294305,0.0,1787.959905977372,0.0,0.0,0.0
midi_bus,1982,0.0014559554227903217,0.0,1528.1336724338958,0.0,0.0,0.0
midi_bus,1983,0.0016276102843060137,0.0,1735.0060297248226,0.0,0.0,0.0
midi_bus,1984,0.002061792997115251,0.0,2063.0695935340113,0.0,0.0,0.0
midi_bus,1985,0.0020892468404298875,0.0,2012.939156405126,0.0,0.0,0.0
midi_bus,1986,5.883781994156042e-07,0.0,50.729119268227045,0.0,0.0,0.0
midi_bus,1987,8.534576795599044e-07,0.0,72.97454156516135,0.0,0.0,0.0
midi_bus,1988,1.2654040717761334e-06,0.0,108.21802588395973,0.0,0.0,0.0
midi_bus,1989,3.857080886936308e-20,0.0,0.00015262300483625746,0.0,0.0,0.0
midi_bus,1990,5.281685574784633e-20,0.0,0.00018145677419566838,0.0,0.0,0.0
midi_bus,1991,4.738657596880366e-12,0.0,31356.355897750098,0.0,0.0,0.0
midi_bus,1992,4.561559669331933e-12,0.0,20431.027793472436,0.0,0.0,0.0
midi_bus,1993,1.3259687420739745e-09,0.0,17382.607679120738,0.0,0.0,0.0
midi_bus,1994,1.2241036004410155e-11,0.0,4636.410239087234,0.0,0.0,0.0
midi_bus,1995,1.261923916843271e-11,0.0,3.518433683464071,0.0,0.0,0.0
midi_bus,1996,1.1242872387820343e-11,0.0,3.4967797883466845,0.0,0.0,0.0
midi_bus,1997,1.3610155965088688e-19,0.0,4.705525286906588,0.0,0.0,0.0
midi_bus,1998,4.6267439670033175e-12,0.0,5.410661565106256,0.0,0.0,0.0
midi_bus,1999,6.883462414023229e-20,0.0,203.09397765881837,0.0,0.0,0.0
midi_bus,2000,6.046001120829936e-13,0.0,1036.8190422953776,0.0,0.0,0.0
midi_bus,2001,3.781188922035175e-19,0.0,3457.1202146875935,0.0,0.0,0.0
midi_bus,2002,1.480562433327315e-19,0.0,6694.418316975778,0.0,0.0,0.0
midi_bus,2003,3.665380020478706e-20,0.0,10712.160213072766,0.0,0.0,0.0
midi_bus,2004,3.4054660833961836e-11,0.0,17732.828875974817,0.0,0.0,0.0
midi_bus,2005,6.147771901153417e-11,0.0,23410.57418340171,0.0,0.0,0.0
midi_bus,2006,2.9869607736262282e-06,0.0,40676.90680985011,0.0,0.0,0.0
midi_bus,2007,0.00012184901111170596,0.0,77400.78560176828,0.0,0.0,0.0
midi_bus,2008,6.413034158124724e-05,0.0,134534.78390740094,0.0,0.0,0.0
midi_bus,2009,7.761285615469037e-05,0.0,107015.68797787382,0.0,0.0,0.0
midi_bus,2010,0.0004237426865101261,0.0,153933.17330757837,0.0,0.0,0.0
midi_bus,2011,0.002062146078090177,0.0,131243.43423389544,0.0,0.0,0.0
midi_bus,2012,0.00092074510668861,0.0,117587.4087692841,0.0,0.0,0.0
midi_bus,2013,0.0022179115866708724,0.0,116440.87253331579,0.0,0.0,0.0
midi_bus,2014,0.003271709669532459,0.0,124785.42340908409,0.0,0.0,0.0
midi_bus,2015,0.0036142793676025996,0.0,158075.03476138975,0.0,0.0,0.0
midi_bus,2016,0.005140531454976778,0.0,159671.50694203094,0.0,0.0,0.0
midi_bus,2017,0.011525824448317358,0.0,177028.34383661294,0.0,0.0,0.0
midi_bus,2018,0.013399160487248991,0.0,208451.95900869285,0.0,0.0,0.0
midi_bus,2019,0.016905716801734035,0.0,230697.34721896314,0.0,0.0,0.0
midi_bus,2020,0.020600788070940332,0.0,248906.31568266448,0.0,0.0,0.0
midi_bus,2021,515.4369307425685,0.0,137459.35101622273,0.0,0.0,0.0
midi_bus,2022,1899.0067941955688,0.0,1488.1632446235606,0.0,0.0,0.0
midi_bus,2023,15845.149717090344,0.0,275668.6003058045,0.0,0.0,0.0
midi_bus,2024,63407.20665026577,0.0,103639.40990280127,0.0,0.0,0.0
midi_bus,2025,160809.0514018179,0.0,94169.93504086406,0.0,0.0,0.0
