typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","19880101","1988","52","1988","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H0","HS","true","7403","Copper; refined and copper alloys, unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10923448","false","-1","N/A",,"true","10923448","false",,"false",,"24034324","24034324","0","false","false",
"C","A","19880101","1988","52","1988","764","THA","Thailand","M","Import","0","W00","World","0","W00","World","H0","HS","true","7403","Copper; refined and copper alloys, unwrought","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29495706","false","-1","N/A",,"true","29495706","false",,"false","80667864",,"80667864","0","false","false",
"C","A","19880101","1988","52","1988","757","CHE","Switzerland","M","Import","0","W00","World","0","W00","World","H0","HS","true","7404","Copper; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4105329","false","-1","N/A",,"true","4105329","false",,"false","5020484",,"5020484","0","false","false",
"C","A","19880101","1988","52","1988","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H0","HS","true","7404","Copper; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23720792","false","-1","N/A",,"true","23720792","false",,"false",,"39954856","39954856","0","false","false",
"C","A","19880101","1988","52","1988","764","THA","Thailand","M","Import","0","W00","World","0","W00","World","H0","HS","true","7404","Copper; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2087373","false","-1","N/A",,"true","2087373","false",,"false","2345725",,"2345725","0","false","false",
"C","A","19890101","1989","52","1989","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H0","HS","true","7401","Copper mattes; cement copper (precipitated copper)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","270000","false","-1","N/A",,"true","270000","false",,"false",,"628701","628701","0","false","false",
"C","A","19890101","1989","52","1989","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H0","HS","true","7401","Copper mattes; cement copper (precipitated copper)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","120000","false","-1","N/A",,"true","120000","false",,"false",,"104547","104547","0","false","false",
"C","A","19890101","1989","52","1989","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H0","HS","true","7401","Copper mattes; cement copper (precipitated copper)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","310003","false","-1","N/A",,"true","310003","false",,"false",,"196326","196326","0","false","false",
"C","A","19890101","1989","52","1989","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H0","HS","true","7402","Copper; unrefined, copper anodes for electrolytic refining","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20233","false","-1","N/A",,"true","20233","false",,"false",,"120886","120886","0","false","false",
"C","A","19890101","1989","52","1989","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H0","HS","true","7402","Copper; unrefined, copper anodes for electrolytic refining","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4355607","false","-1","N/A",,"true","4355607","false",,"false",,"12555071","12555071","0","false","false",
